dataset,level,sample_id,transition,pure_default_optimizer_boundary,opcode,before,after,delta
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,sext,10,10,0
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,srem,2,2,0
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,store,96,9,-87
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,sub,1,0,-1
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,switch,1,1,0
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,trunc,8,8,0
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,udiv,1,1,0
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,unreachable,9,9,0
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,xor,2,2,0
public_v1,O2,p00788,final_tail_opt_4_plus_custom_cleanup,False,zext,5,2,-3
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,add,167,203,36
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,alloca,0,6,6
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,and,186,134,-52
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,ashr,38,0,-38
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,bitcast,14,34,20
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,br,138,93,-45
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,call,67,97,30
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,fadd,13,8,-5
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,fcmp,16,14,-2
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,fdiv,7,4,-3
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,fmul,9,12,3
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,fneg,0,1,1
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,fsub,28,31,3
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,getelementptr,43,136,93
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,icmp,224,92,-132
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,inttoptr,229,109,-120
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,load,374,619,245
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,lshr,106,66,-40
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,mul,17,17,0
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,or,40,55,15
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,phi,14,430,416
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,4,4
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,ret,31,9,-22
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,select,26,14,-12
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,sext,8,10,2
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,shl,62,10,-52
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,store,736,2429,1693
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,sub,266,0,-266
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,switch,0,9,9
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,trunc,307,101,-206
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,unreachable,7,4,-3
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,xor,169,103,-66
public_v1,O2,p00793,main_combined_custom_plus_opt_1_2,False,zext,329,118,-211
public_v1,O2,p00793,bundle_exact_pointer_passes,False,add,203,203,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,alloca,6,6,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,and,134,134,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,bitcast,34,34,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,br,93,93,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,call,97,97,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,fadd,8,8,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,fcmp,14,14,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,fdiv,4,4,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,fmul,12,12,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,fneg,1,1,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,fsub,31,31,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,getelementptr,136,136,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,icmp,92,92,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,inttoptr,109,109,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,load,619,619,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,lshr,66,66,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,mul,17,17,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,or,55,55,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,phi,430,430,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,ptrtoint,4,4,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,ret,9,9,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,select,14,14,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,sext,10,10,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,shl,10,10,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,store,2429,2429,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,switch,9,9,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,trunc,101,101,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,unreachable,4,4,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,xor,103,103,0
public_v1,O2,p00793,bundle_exact_pointer_passes,False,zext,118,118,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,add,203,203,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,alloca,6,6,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,and,134,134,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,bitcast,34,36,2
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,br,93,93,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,call,97,97,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,fadd,8,8,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,fcmp,14,14,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,fdiv,4,4,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,fmul,12,12,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,fneg,1,1,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,fsub,31,31,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,getelementptr,136,136,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,icmp,92,92,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,inttoptr,109,109,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,load,619,598,-21
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,lshr,66,66,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,mul,17,17,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,or,55,55,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,phi,430,430,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,ptrtoint,4,4,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,ret,9,9,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,select,14,14,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,sext,10,10,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,shl,10,10,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,store,2429,2301,-128
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,switch,9,9,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,trunc,101,101,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,unreachable,4,4,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,xor,103,103,0
public_v1,O2,p00793,llvm_default_opt_boundary_3,True,zext,118,118,0
public_v1,O2,p00793,custom_storage_delift,False,add,203,203,0
public_v1,O2,p00793,custom_storage_delift,False,alloca,6,6,0
public_v1,O2,p00793,custom_storage_delift,False,and,134,134,0
public_v1,O2,p00793,custom_storage_delift,False,bitcast,36,36,0
public_v1,O2,p00793,custom_storage_delift,False,br,93,93,0
public_v1,O2,p00793,custom_storage_delift,False,call,97,97,0
public_v1,O2,p00793,custom_storage_delift,False,fadd,8,8,0
public_v1,O2,p00793,custom_storage_delift,False,fcmp,14,14,0
public_v1,O2,p00793,custom_storage_delift,False,fdiv,4,4,0
public_v1,O2,p00793,custom_storage_delift,False,fmul,12,12,0
public_v1,O2,p00793,custom_storage_delift,False,fneg,1,1,0
public_v1,O2,p00793,custom_storage_delift,False,fsub,31,31,0
public_v1,O2,p00793,custom_storage_delift,False,getelementptr,136,136,0
public_v1,O2,p00793,custom_storage_delift,False,icmp,92,92,0
public_v1,O2,p00793,custom_storage_delift,False,inttoptr,109,109,0
public_v1,O2,p00793,custom_storage_delift,False,load,598,598,0
public_v1,O2,p00793,custom_storage_delift,False,lshr,66,66,0
public_v1,O2,p00793,custom_storage_delift,False,mul,17,17,0
public_v1,O2,p00793,custom_storage_delift,False,or,55,55,0
public_v1,O2,p00793,custom_storage_delift,False,phi,430,430,0
public_v1,O2,p00793,custom_storage_delift,False,ptrtoint,4,4,0
public_v1,O2,p00793,custom_storage_delift,False,ret,9,9,0
public_v1,O2,p00793,custom_storage_delift,False,select,14,14,0
public_v1,O2,p00793,custom_storage_delift,False,sext,10,10,0
public_v1,O2,p00793,custom_storage_delift,False,shl,10,10,0
public_v1,O2,p00793,custom_storage_delift,False,store,2301,2301,0
public_v1,O2,p00793,custom_storage_delift,False,switch,9,9,0
public_v1,O2,p00793,custom_storage_delift,False,trunc,101,101,0
public_v1,O2,p00793,custom_storage_delift,False,unreachable,4,4,0
public_v1,O2,p00793,custom_storage_delift,False,xor,103,103,0
public_v1,O2,p00793,custom_storage_delift,False,zext,118,118,0
public_v1,O2,p00793,custom_residual_strip,False,add,203,203,0
public_v1,O2,p00793,custom_residual_strip,False,alloca,6,6,0
public_v1,O2,p00793,custom_residual_strip,False,and,134,134,0
public_v1,O2,p00793,custom_residual_strip,False,bitcast,36,36,0
public_v1,O2,p00793,custom_residual_strip,False,br,93,93,0
public_v1,O2,p00793,custom_residual_strip,False,call,97,97,0
public_v1,O2,p00793,custom_residual_strip,False,fadd,8,8,0
public_v1,O2,p00793,custom_residual_strip,False,fcmp,14,14,0
public_v1,O2,p00793,custom_residual_strip,False,fdiv,4,4,0
public_v1,O2,p00793,custom_residual_strip,False,fmul,12,12,0
public_v1,O2,p00793,custom_residual_strip,False,fneg,1,1,0
public_v1,O2,p00793,custom_residual_strip,False,fsub,31,31,0
public_v1,O2,p00793,custom_residual_strip,False,getelementptr,136,136,0
public_v1,O2,p00793,custom_residual_strip,False,icmp,92,92,0
public_v1,O2,p00793,custom_residual_strip,False,inttoptr,109,109,0
public_v1,O2,p00793,custom_residual_strip,False,load,598,598,0
public_v1,O2,p00793,custom_residual_strip,False,lshr,66,66,0
public_v1,O2,p00793,custom_residual_strip,False,mul,17,17,0
public_v1,O2,p00793,custom_residual_strip,False,or,55,55,0
public_v1,O2,p00793,custom_residual_strip,False,phi,430,430,0
public_v1,O2,p00793,custom_residual_strip,False,ptrtoint,4,4,0
public_v1,O2,p00793,custom_residual_strip,False,ret,9,9,0
public_v1,O2,p00793,custom_residual_strip,False,select,14,14,0
public_v1,O2,p00793,custom_residual_strip,False,sext,10,10,0
public_v1,O2,p00793,custom_residual_strip,False,shl,10,10,0
public_v1,O2,p00793,custom_residual_strip,False,store,2301,2301,0
public_v1,O2,p00793,custom_residual_strip,False,switch,9,9,0
public_v1,O2,p00793,custom_residual_strip,False,trunc,101,101,0
public_v1,O2,p00793,custom_residual_strip,False,unreachable,4,4,0
public_v1,O2,p00793,custom_residual_strip,False,xor,103,103,0
public_v1,O2,p00793,custom_residual_strip,False,zext,118,118,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,add,203,203,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,alloca,6,6,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,and,134,134,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,bitcast,36,36,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,br,93,93,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,call,97,97,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,fadd,8,8,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,fcmp,14,14,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,fdiv,4,4,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,fmul,12,12,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,fneg,1,1,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,fsub,31,31,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,136,136,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,icmp,92,92,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,109,109,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,load,598,598,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,lshr,66,66,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,mul,17,17,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,or,55,55,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,phi,430,430,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,4,4,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,ret,9,9,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,select,14,14,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,sext,10,10,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,shl,10,10,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,store,2301,2274,-27
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,switch,9,9,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,trunc,101,101,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,unreachable,4,4,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,xor,103,103,0
public_v1,O2,p00793,final_tail_opt_4_plus_custom_cleanup,False,zext,118,118,0
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,add,186,70,-116
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,alloca,0,1,1
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,and,290,81,-209
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,ashr,60,1,-59
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,bitcast,15,0,-15
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,br,195,78,-117
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,call,80,40,-40
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,extractvalue,0,50,50
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,getelementptr,32,103,71
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,icmp,351,47,-304
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,insertvalue,0,10,10
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,inttoptr,164,2,-162
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,load,299,131,-168
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,lshr,137,3,-134
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,mul,48,26,-22
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,or,50,64,14
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,phi,5,34,29
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,29,29
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,ret,37,7,-30
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,select,47,19,-28
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,sext,27,14,-13
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,shl,68,9,-59
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,store,720,175,-545
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,sub,317,32,-285
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,switch,0,2,2
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,trunc,515,24,-491
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,unreachable,3,0,-3
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,xor,242,46,-196
public_v1,O2,p00859,main_combined_custom_plus_opt_1_2,False,zext,570,97,-473
public_v1,O2,p00859,bundle_exact_pointer_passes,False,add,70,69,-1
public_v1,O2,p00859,bundle_exact_pointer_passes,False,alloca,1,1,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,and,81,82,1
public_v1,O2,p00859,bundle_exact_pointer_passes,False,ashr,1,1,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,br,78,76,-2
public_v1,O2,p00859,bundle_exact_pointer_passes,False,call,40,40,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,extractvalue,50,50,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,getelementptr,103,106,3
public_v1,O2,p00859,bundle_exact_pointer_passes,False,icmp,47,47,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,insertvalue,10,10,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,inttoptr,2,2,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,load,131,131,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,lshr,3,3,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,mul,26,26,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,or,64,64,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,phi,34,34,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,ptrtoint,29,26,-3
public_v1,O2,p00859,bundle_exact_pointer_passes,False,ret,7,7,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,select,19,19,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,sext,14,14,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,shl,9,9,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,store,175,175,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,sub,32,23,-9
public_v1,O2,p00859,bundle_exact_pointer_passes,False,switch,2,2,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,trunc,24,24,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,xor,46,46,0
public_v1,O2,p00859,bundle_exact_pointer_passes,False,zext,97,96,-1
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,add,69,37,-32
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,alloca,1,1,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,and,82,30,-52
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,ashr,1,1,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,br,76,76,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,call,40,41,1
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,extractvalue,50,48,-2
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,getelementptr,106,90,-16
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,icmp,47,38,-9
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,insertvalue,10,8,-2
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,inttoptr,2,2,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,load,131,96,-35
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,lshr,3,5,2
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,mul,26,9,-17
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,or,64,21,-43
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,phi,34,33,-1
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,ptrtoint,26,3,-23
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,ret,7,7,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,select,19,19,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,sext,14,15,1
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,shl,9,9,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,store,175,166,-9
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,sub,23,13,-10
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,switch,2,2,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,trunc,24,24,0
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,xor,46,27,-19
public_v1,O2,p00859,llvm_default_opt_boundary_3,True,zext,96,42,-54
public_v1,O2,p00859,custom_storage_delift,False,add,37,37,0
public_v1,O2,p00859,custom_storage_delift,False,alloca,1,1,0
public_v1,O2,p00859,custom_storage_delift,False,and,30,30,0
public_v1,O2,p00859,custom_storage_delift,False,ashr,1,1,0
public_v1,O2,p00859,custom_storage_delift,False,br,76,76,0
public_v1,O2,p00859,custom_storage_delift,False,call,41,41,0
public_v1,O2,p00859,custom_storage_delift,False,extractvalue,48,48,0
public_v1,O2,p00859,custom_storage_delift,False,getelementptr,90,90,0
public_v1,O2,p00859,custom_storage_delift,False,icmp,38,38,0
public_v1,O2,p00859,custom_storage_delift,False,insertvalue,8,8,0
public_v1,O2,p00859,custom_storage_delift,False,inttoptr,2,2,0
public_v1,O2,p00859,custom_storage_delift,False,load,96,96,0
public_v1,O2,p00859,custom_storage_delift,False,lshr,5,5,0
public_v1,O2,p00859,custom_storage_delift,False,mul,9,9,0
public_v1,O2,p00859,custom_storage_delift,False,or,21,21,0
public_v1,O2,p00859,custom_storage_delift,False,phi,33,33,0
public_v1,O2,p00859,custom_storage_delift,False,ptrtoint,3,3,0
public_v1,O2,p00859,custom_storage_delift,False,ret,7,7,0
public_v1,O2,p00859,custom_storage_delift,False,select,19,19,0
public_v1,O2,p00859,custom_storage_delift,False,sext,15,15,0
public_v1,O2,p00859,custom_storage_delift,False,shl,9,9,0
public_v1,O2,p00859,custom_storage_delift,False,store,166,166,0
public_v1,O2,p00859,custom_storage_delift,False,sub,13,13,0
public_v1,O2,p00859,custom_storage_delift,False,switch,2,2,0
public_v1,O2,p00859,custom_storage_delift,False,trunc,24,24,0
public_v1,O2,p00859,custom_storage_delift,False,xor,27,27,0
public_v1,O2,p00859,custom_storage_delift,False,zext,42,42,0
public_v1,O2,p00859,custom_residual_strip,False,add,37,37,0
public_v1,O2,p00859,custom_residual_strip,False,alloca,1,1,0
public_v1,O2,p00859,custom_residual_strip,False,and,30,30,0
public_v1,O2,p00859,custom_residual_strip,False,ashr,1,1,0
public_v1,O2,p00859,custom_residual_strip,False,br,76,76,0
public_v1,O2,p00859,custom_residual_strip,False,call,41,41,0
public_v1,O2,p00859,custom_residual_strip,False,extractvalue,48,48,0
public_v1,O2,p00859,custom_residual_strip,False,getelementptr,90,90,0
public_v1,O2,p00859,custom_residual_strip,False,icmp,38,38,0
public_v1,O2,p00859,custom_residual_strip,False,insertvalue,8,8,0
public_v1,O2,p00859,custom_residual_strip,False,inttoptr,2,2,0
public_v1,O2,p00859,custom_residual_strip,False,load,96,96,0
public_v1,O2,p00859,custom_residual_strip,False,lshr,5,5,0
public_v1,O2,p00859,custom_residual_strip,False,mul,9,9,0
public_v1,O2,p00859,custom_residual_strip,False,or,21,21,0
public_v1,O2,p00859,custom_residual_strip,False,phi,33,33,0
public_v1,O2,p00859,custom_residual_strip,False,ptrtoint,3,3,0
public_v1,O2,p00859,custom_residual_strip,False,ret,7,7,0
public_v1,O2,p00859,custom_residual_strip,False,select,19,19,0
public_v1,O2,p00859,custom_residual_strip,False,sext,15,15,0
public_v1,O2,p00859,custom_residual_strip,False,shl,9,9,0
public_v1,O2,p00859,custom_residual_strip,False,store,166,166,0
public_v1,O2,p00859,custom_residual_strip,False,sub,13,13,0
public_v1,O2,p00859,custom_residual_strip,False,switch,2,2,0
public_v1,O2,p00859,custom_residual_strip,False,trunc,24,24,0
public_v1,O2,p00859,custom_residual_strip,False,xor,27,27,0
public_v1,O2,p00859,custom_residual_strip,False,zext,42,42,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,add,37,37,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,alloca,1,1,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,and,30,30,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,ashr,1,1,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,br,76,76,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,call,41,41,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,extractvalue,48,48,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,90,76,-14
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,icmp,38,38,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,insertvalue,8,8,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,2,2,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,load,96,96,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,lshr,5,5,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,mul,9,9,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,or,21,21,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,phi,33,33,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,3,3,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,ret,7,7,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,select,19,19,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,sext,15,15,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,shl,9,9,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,store,166,164,-2
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,sub,13,13,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,switch,2,2,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,trunc,24,24,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,xor,27,27,0
public_v1,O2,p00859,final_tail_opt_4_plus_custom_cleanup,False,zext,42,42,0
public_v1,O2,p00867,main_combined_custom_plus_opt_1_2,False,add,719,437,-282
public_v1,O2,p00867,main_combined_custom_plus_opt_1_2,False,alloca,0,1,1
