dataset,level,sample_id,stage,functions,blocks,instructions,conditional_branches,calls,direct_calls,indirect_calls,intrinsics,allocas,loads,stores,geps,phis,selects,switches,unreachable,memory_ops,scalar_cleanup_ops,vector_instructions,structural_sha256
public_v1,O1,p03510,bundle_verified_input,4,68,1293,10,85,85,0,11,6,184,244,184,36,15,2,2,618,180,0,c90654713e5fe87bb0f569f25f66db4ccb2c3f944d2b3d36aea399bd53559a64
public_v1,O1,p03510,bundle_pointer_opt,4,67,1277,10,85,85,0,11,6,183,244,183,36,15,2,2,616,180,0,e37bf4814601242a2c3f11a63ae6804b812fa3e24133c2e756216ae42d548725
public_v1,O1,p03510,bundle_standard_opt_3,4,66,1207,12,85,85,0,11,6,185,221,149,35,17,2,2,561,175,0,f775b29265416e3ed0b660bb651b515a5aa25bb8056dae30a1c3bdaa6bc37da1
public_v1,O1,p03510,bundle_storage_delift,4,66,1207,12,85,85,0,11,6,185,221,149,35,17,2,2,561,175,0,f775b29265416e3ed0b660bb651b515a5aa25bb8056dae30a1c3bdaa6bc37da1
public_v1,O1,p03510,bundle_residual_strip,4,66,1207,12,85,85,0,11,6,185,221,149,35,17,2,2,561,175,0,f775b29265416e3ed0b660bb651b515a5aa25bb8056dae30a1c3bdaa6bc37da1
public_v1,O1,p03510,final_clean,4,66,1178,12,85,85,0,11,6,183,202,141,39,16,2,2,532,178,0,0921652600fb748c81ba323e5142a0e081bb019f54c32103fbb73ef1950f93bf
public_v1,O1,p03543,raw_lift,30,126,2386,47,58,53,5,16,0,191,539,30,3,22,0,15,760,775,0,2d768db287ab8cc2d38b314119113e788ef5ebc74a37f3a28cc9fc34f7c904aa
public_v1,O1,p03543,brightened_main,3,13,169,4,12,12,0,0,2,22,39,27,4,7,0,0,90,24,0,fb305053a8fc35203ea3cc1c188187c8ec173342e944ab5f33af62e22e31f70a
public_v1,O1,p03543,bundle_verified_input,3,13,169,4,12,12,0,0,2,22,39,27,4,7,0,0,90,24,0,5d50163926f7177a8dc246667359a9c9aa6bf6353d3d27bc9a9443795ae15d5c
public_v1,O1,p03543,bundle_pointer_opt,3,13,168,4,12,12,0,0,2,22,39,27,3,7,0,0,90,23,0,2c339c20c5ca32dea34caaedb134ff088826a619cb29d1dd9f9f74c3e7fff3ac
public_v1,O1,p03543,bundle_standard_opt_3,3,13,167,4,12,12,0,0,2,22,39,26,3,7,0,0,89,23,0,727e1f1b067bd873dc154fd34d344fa71964e8b8db724ba277f9cf0e13557805
public_v1,O1,p03543,bundle_storage_delift,3,13,167,4,12,12,0,0,2,22,39,26,3,7,0,0,89,23,0,727e1f1b067bd873dc154fd34d344fa71964e8b8db724ba277f9cf0e13557805
public_v1,O1,p03543,bundle_residual_strip,3,13,167,4,12,12,0,0,2,22,39,26,3,7,0,0,89,23,0,727e1f1b067bd873dc154fd34d344fa71964e8b8db724ba277f9cf0e13557805
public_v1,O1,p03543,final_clean,3,13,158,4,12,12,0,0,2,21,31,26,3,7,0,0,80,23,0,2002fbe4759f55ba0932594a990d0740b3c470db96bf93f8fffc42773238eb42
public_v1,O1,p03773,raw_lift,40,483,9644,212,89,84,5,37,0,653,1378,38,16,96,0,9,2069,3777,0,12e26eabb109d7bbe63bdb6e9969d516b64d6607613afeeb24d2b11414782fe0
public_v1,O1,p03773,brightened_main,2,3,14,0,2,2,0,0,2,2,2,0,0,0,0,0,6,2,0,2e0053200ef375e45644b1ec08d6ad8d967faca01aeaab8d5882890918b261d4
public_v1,O1,p03773,bundle_verified_input,2,3,14,0,2,2,0,0,2,2,2,0,0,0,0,0,6,2,0,5b9a76d18b729a225c32c0e6d3bcd4dbcd3369f417f411f75337f7e15de81365
public_v1,O1,p03773,bundle_pointer_opt,2,3,12,0,2,2,0,0,2,2,0,0,0,0,0,0,4,2,0,f06da8d7eed466080f3bfe0f4b4d0c2854d54295b89f3c5dec1eaa35d2399d43
public_v1,O1,p03773,bundle_standard_opt_3,2,3,12,0,2,2,0,0,2,2,0,0,0,0,0,0,4,2,0,475c491049949f84cb05ae7113b97b1a21bc86ba568b5c328a825a78709ba41e
public_v1,O1,p03773,bundle_storage_delift,2,3,12,0,2,2,0,0,2,2,0,0,0,0,0,0,4,2,0,475c491049949f84cb05ae7113b97b1a21bc86ba568b5c328a825a78709ba41e
public_v1,O1,p03773,bundle_residual_strip,2,3,12,0,2,2,0,0,2,2,0,0,0,0,0,0,4,2,0,475c491049949f84cb05ae7113b97b1a21bc86ba568b5c328a825a78709ba41e
public_v1,O1,p03773,final_clean,1,2,11,0,2,2,0,0,2,2,0,0,0,0,0,0,4,2,0,6a971618b07102303508df0c5138eac969a0bdac48d9745cc2263331d4625bcb
public_v1,O1,p03776,raw_lift,31,767,15053,362,103,98,5,35,0,908,2050,43,9,173,0,3,3001,6015,0,4380c0b2cd2460e5d01a01cbf1f0acf652f5e21b34aeaae38a403a477ce8b95c
public_v1,O1,p03776,brightened_main,8,351,4484,20,195,195,0,4,3,692,482,245,47,59,6,0,1422,870,0,261b1e2031e32377f4b2eefec338694f4e1775653712490c85b1086a073c4a0c
public_v1,O1,p03776,bundle_verified_input,8,351,4484,20,195,195,0,4,3,692,482,245,47,59,6,0,1422,870,0,5573c463b13b79af96aecb6b16e5dfafe99460390b3496b99b7cb016f66635f6
public_v1,O1,p03776,bundle_pointer_opt,8,347,4360,20,195,195,0,4,3,679,482,245,47,59,6,0,1409,867,0,5c2a132aae584f1c9f56c091811fa0dbed4b2f4d4245fd09301acc460471b525
public_v1,O1,p03776,bundle_standard_opt_3,8,347,4233,20,195,195,0,4,3,679,482,240,43,59,6,0,1404,828,0,7f8c1b824ddef21cdce7c8b4161a02d876442240981560f7265cce71eb0ec359
public_v1,O1,p03776,bundle_storage_delift,8,347,4233,20,195,195,0,4,3,679,482,240,43,59,6,0,1404,828,0,7f8c1b824ddef21cdce7c8b4161a02d876442240981560f7265cce71eb0ec359
public_v1,O1,p03776,bundle_residual_strip,8,347,4233,20,195,195,0,4,3,679,482,240,43,59,6,0,1404,828,0,7f8c1b824ddef21cdce7c8b4161a02d876442240981560f7265cce71eb0ec359
public_v1,O1,p03776,final_clean,8,341,4109,17,195,195,0,4,3,666,416,218,55,50,6,0,1303,828,0,20b424dd7a9f9c953093c2eca00ec671bd837102c9654a8e890e11da6a7861f8
public_v1,O1,p03835,raw_lift,50,687,13916,300,115,110,5,56,0,1047,2111,80,29,141,0,12,3238,5335,0,b6448d4a54ac92ac356dc889641b0ebe128a199677aa5dc16fc3f8a52f7d4b67
public_v1,O1,p03835,brightened_main,2,7,32,3,2,2,0,0,2,2,0,0,8,3,0,0,4,15,0,8ae2d9727c6c78d18d2744e103116c77474b4de924ea5f4ff448943ff13630a8
public_v1,O1,p03835,bundle_verified_input,2,7,32,3,2,2,0,0,2,2,0,0,8,3,0,0,4,15,0,7eaec8e03f8a30884ad22c0859445d80c9046b79a09b146223fd691a15ebb1b5
public_v1,O1,p03835,bundle_pointer_opt,2,7,32,3,2,2,0,0,2,2,0,0,8,3,0,0,4,15,0,7eaec8e03f8a30884ad22c0859445d80c9046b79a09b146223fd691a15ebb1b5
public_v1,O1,p03835,bundle_standard_opt_3,2,7,32,3,2,2,0,0,2,2,0,0,8,3,0,0,4,15,0,7eaec8e03f8a30884ad22c0859445d80c9046b79a09b146223fd691a15ebb1b5
public_v1,O1,p03835,bundle_storage_delift,2,7,32,3,2,2,0,0,2,2,0,0,8,3,0,0,4,15,0,7eaec8e03f8a30884ad22c0859445d80c9046b79a09b146223fd691a15ebb1b5
public_v1,O1,p03835,bundle_residual_strip,2,7,32,3,2,2,0,0,2,2,0,0,8,3,0,0,4,15,0,7eaec8e03f8a30884ad22c0859445d80c9046b79a09b146223fd691a15ebb1b5
public_v1,O1,p03835,final_clean,1,6,31,3,2,2,0,0,2,2,0,0,8,3,0,0,4,15,0,b0fe9105a5070455b37b14323a2ae7ea28b5de1742a53a3625a5d85f588ec30b
public_v1,O1,p03854,raw_lift,43,328,6667,138,96,91,5,36,0,412,1069,43,11,66,0,15,1524,2571,0,8162416f392a80fcede06e7ff11585d7fbd82afc917fc1eac695f5a74699f194
public_v1,O1,p03854,brightened_main,3,18,70,7,6,6,0,0,0,3,2,7,4,4,1,0,12,24,0,46e2489a015d5d479ab9d6f1b26e9c297a09a853d6ca656d626fb6bcfc5d9835
public_v1,O1,p03854,bundle_verified_input,3,18,70,7,6,6,0,0,0,3,2,7,4,4,1,0,12,24,0,b9fb13893b5c8cb7203952f7ca592cd67fd59df097d23c110e062b976df4dc27
public_v1,O1,p03854,bundle_pointer_opt,3,18,70,7,6,6,0,0,0,3,2,7,4,4,1,0,12,24,0,b9fb13893b5c8cb7203952f7ca592cd67fd59df097d23c110e062b976df4dc27
public_v1,O1,p03854,bundle_standard_opt_3,3,18,70,7,6,6,0,0,0,3,2,7,4,4,1,0,12,24,0,3878a0f76d751f83b21d0441e10d2852ef9d43a49fe46bb3fa8997f7c42d3288
public_v1,O1,p03854,bundle_storage_delift,3,18,70,7,6,6,0,0,0,3,2,7,4,4,1,0,12,24,0,3878a0f76d751f83b21d0441e10d2852ef9d43a49fe46bb3fa8997f7c42d3288
public_v1,O1,p03854,bundle_residual_strip,3,18,70,7,6,6,0,0,0,3,2,7,4,4,1,0,12,24,0,3878a0f76d751f83b21d0441e10d2852ef9d43a49fe46bb3fa8997f7c42d3288
public_v1,O1,p03854,final_clean,3,18,70,7,6,6,0,0,0,3,2,7,4,4,1,0,12,24,0,3d9d71b0e5e68268c677f48c3e8abe7a1a996f4d070449ece99e1e050987935b
public_v1,O1,p04028,raw_lift,31,199,4236,82,62,57,5,18,0,251,407,10,3,35,0,7,668,1566,0,2bc8cbcb88cebd8ad2819e916627cb977afafe438d461331bc5a55d999d474a0
public_v1,O1,p04028,brightened_main,3,29,458,13,13,13,0,0,2,27,62,55,5,17,0,3,146,120,0,c92b5965deeca38ee480c6146d65379f811faba1b7a961cf39b86830bfc9fce9
public_v1,O1,p04028,bundle_verified_input,3,29,458,13,13,13,0,0,2,27,62,55,5,17,0,3,146,120,0,b933fa223a3e4887d2a52e4029a78c244a2d5929f5840e1fe7151fe1036bac84
public_v1,O1,p04028,bundle_pointer_opt,3,28,440,13,13,13,0,0,2,27,62,50,5,17,0,3,141,115,0,49842619780ac11720c4737b14d5b822d88276647b08fd08305ede51037fcd6e
public_v1,O1,p04028,bundle_standard_opt_3,3,23,359,11,13,13,0,0,2,21,60,40,5,13,0,3,123,90,0,d667fa8d8ff4f4d3c79466f13ba29f1914348a2f7eac2c65d1e4023b30e489e5
public_v1,O1,p04028,bundle_storage_delift,3,23,359,11,13,13,0,0,2,21,60,40,5,13,0,3,123,90,0,d667fa8d8ff4f4d3c79466f13ba29f1914348a2f7eac2c65d1e4023b30e489e5
public_v1,O1,p04028,bundle_residual_strip,3,23,359,11,13,13,0,0,2,21,60,40,5,13,0,3,123,90,0,d667fa8d8ff4f4d3c79466f13ba29f1914348a2f7eac2c65d1e4023b30e489e5
public_v1,O1,p04028,final_clean,1,26,309,15,13,13,0,0,1,14,8,9,13,11,0,5,32,105,0,4025a08e35743f74ef7be1ee2e8962d5966ebbbd290045c5f1a0002e04ef560e
public_v1,O2,p00001,raw_lift,33,170,3139,63,67,61,6,21,0,196,526,11,7,30,0,3,733,1168,0,1a17752fd7069e2796e970eac1a5d779b681c443424fd1aeb5c5dd3046b39418
public_v1,O2,p00001,brightened_main,3,23,164,5,13,13,0,4,1,8,49,37,10,2,1,0,95,26,0,6bf8089531b8c4899d13e0aaefab363be704b04a378964e14ce74d8db234538e
public_v1,O2,p00001,bundle_verified_input,3,23,164,5,13,13,0,4,1,8,49,37,10,2,1,0,95,26,0,086c6178ff71374fc715dadd3c142c03413fe8eca71ea24c1d3546e3869d7142
public_v1,O2,p00001,bundle_pointer_opt,3,23,162,5,13,13,0,4,1,8,49,37,9,2,1,0,95,25,0,fe8e0a1cc443d5efff04630aac20b7a99dd2d8d62e50911cc8074c6189083128
public_v1,O2,p00001,bundle_standard_opt_3,3,23,159,5,13,13,0,4,1,8,47,36,8,2,1,0,92,25,0,5174847cc4144dfca6c7f4675717c464bd87bc6694c907d7db8fa01ef411d11f
public_v1,O2,p00001,bundle_storage_delift,3,23,159,5,13,13,0,4,1,8,47,36,8,2,1,0,92,25,0,5174847cc4144dfca6c7f4675717c464bd87bc6694c907d7db8fa01ef411d11f
public_v1,O2,p00001,bundle_residual_strip,3,23,159,5,13,13,0,4,1,8,47,36,8,2,1,0,92,25,0,5174847cc4144dfca6c7f4675717c464bd87bc6694c907d7db8fa01ef411d11f
public_v1,O2,p00001,final_clean,2,22,158,5,13,13,0,4,1,8,47,36,8,2,1,0,92,25,0,c3435a60666570e1ce28cbb71180a38557b46ba94061170a4ae01feb75bdfb85
public_v1,O2,p00008,raw_lift,24,200,3614,86,34,29,5,7,0,217,480,13,3,45,0,3,710,1502,0,241e767720614c0abc3b1d7acdd74b3991292840a9917f391d9dffe4e9162178
public_v1,O2,p00008,brightened_main,2,28,184,19,3,3,0,0,1,49,20,21,2,0,0,0,91,32,0,ca2a93e9087e74e0e821ac18189b495de927bdbddd377a43aaccf43a818f2412
public_v1,O2,p00008,bundle_verified_input,2,28,184,19,3,3,0,0,1,49,20,21,2,0,0,0,91,32,0,1475203944c953cc8092498f8fa61057f841fe114a2c13794d7b3cf6020188d8
public_v1,O2,p00008,bundle_pointer_opt,2,25,166,14,3,3,0,0,1,39,20,28,0,2,0,0,88,28,0,09c49671afe85da0ce2d3eff59f711655e312bbe2e537a271325e534e8e69884
public_v1,O2,p00008,bundle_standard_opt_3,2,25,155,14,3,3,0,0,1,24,20,22,5,13,0,0,67,41,0,ba3a20720d83314fa5411acbe08928af546cd436ab0e9fd820ec2e74d0d8b7dd
public_v1,O2,p00008,bundle_storage_delift,2,25,155,14,3,3,0,0,1,24,20,22,5,13,0,0,67,41,0,ba3a20720d83314fa5411acbe08928af546cd436ab0e9fd820ec2e74d0d8b7dd
public_v1,O2,p00008,bundle_residual_strip,2,25,155,14,3,3,0,0,1,24,20,22,5,13,0,0,67,41,0,ba3a20720d83314fa5411acbe08928af546cd436ab0e9fd820ec2e74d0d8b7dd
public_v1,O2,p00008,final_clean,2,26,157,14,3,3,0,0,1,24,20,22,5,13,0,0,67,42,0,ae6073eccf886c277c1626056ff3c84959d85776e3d97da70d13a65a56bf6a1a
public_v1,O2,p00033,raw_lift,27,231,4099,99,54,49,5,17,0,202,590,14,3,49,0,3,806,1597,0,ac63ece6e04f27f7f81d56ffb6ba64769d108faee472dd93f32cf1d2c692aba6
public_v1,O2,p00033,brightened_main,4,89,539,4,18,18,0,3,13,79,97,67,7,16,2,0,256,79,0,284abda786efc5cfee68b34cbd4899c5e5b92fca514fe943458ba78c64764fc9
public_v1,O2,p00033,bundle_verified_input,4,89,539,4,18,18,0,3,13,79,97,67,7,16,2,0,256,79,0,a75de49cf23415884bfed4e4f527951428a48d9781646ae81f4319d7698b48d6
public_v1,O2,p00033,bundle_pointer_opt,4,88,535,4,18,18,0,3,13,79,97,66,7,16,2,0,255,78,0,0cdb84465765cc23df8618d246fc4c796b84f2953eb879fe90f62c44f4e90d50
public_v1,O2,p00033,bundle_standard_opt_3,4,88,521,4,18,18,0,3,13,79,95,66,7,16,2,0,253,73,0,2d7110bf4923990bfd9bafe8e354e8b21dd67c866d3378d3ecd741c35f51f9cf
public_v1,O2,p00033,bundle_storage_delift,4,88,521,4,18,18,0,3,13,79,95,66,7,16,2,0,253,73,0,2d7110bf4923990bfd9bafe8e354e8b21dd67c866d3378d3ecd741c35f51f9cf
public_v1,O2,p00033,bundle_residual_strip,4,88,521,4,18,18,0,3,13,79,95,66,7,16,2,0,253,73,0,2d7110bf4923990bfd9bafe8e354e8b21dd67c866d3378d3ecd741c35f51f9cf
public_v1,O2,p00033,final_clean,3,90,569,6,18,18,0,3,13,81,110,73,10,17,2,0,277,82,0,963dd347aeba3616a34d74e15fc64541f6d6e4e3cbf39df12122490d3e8b6eca
public_v1,O2,p00165,raw_lift,24,148,2313,60,34,29,5,7,0,159,363,7,3,27,0,3,529,901,0,ed7f361748c31e90e9913f8f989e2010d889cfb13141019a8c850e0452d3e598
public_v1,O2,p00165,brightened_main,3,29,175,16,9,9,0,0,1,37,26,17,6,2,0,0,81,34,0,08b859d071c5df35a2040569f9e9ff51bf28b1d7a9f92523fc87c0703b7a5a82
public_v1,O2,p00165,bundle_verified_input,3,29,175,16,9,9,0,0,1,37,26,17,6,2,0,0,81,34,0,d00f33cc5bca2008492896f4a45513f95ccc5ac74f8f8eda5389a12447c78fa3
public_v1,O2,p00165,bundle_pointer_opt,3,25,165,14,9,9,0,0,1,34,26,15,4,4,0,0,76,33,0,0882e1184d865cfed60f620f0ea1738244b50cd570e5a65a323fc0f4b474f659
public_v1,O2,p00165,bundle_standard_opt_3,3,18,148,10,13,13,0,4,1,22,22,13,7,9,0,0,58,37,0,8917f09f8e2685ead4942d1cb4633e3fc580839d34a2bda8ac87bc9c0c0b6d7b
public_v1,O2,p00165,bundle_storage_delift,3,18,148,10,13,13,0,4,1,22,22,13,7,9,0,0,58,37,0,8917f09f8e2685ead4942d1cb4633e3fc580839d34a2bda8ac87bc9c0c0b6d7b
public_v1,O2,p00165,bundle_residual_strip,3,18,148,10,13,13,0,4,1,22,22,13,7,9,0,0,58,37,0,8917f09f8e2685ead4942d1cb4633e3fc580839d34a2bda8ac87bc9c0c0b6d7b
public_v1,O2,p00165,final_clean,3,18,147,10,12,12,0,3,1,22,22,13,7,9,0,0,58,37,0,d0112a584e733d604a32571e6f58178178875e070787bf2f1c426b50f5616f4c
public_v1,O2,p00327,raw_lift,24,186,3741,79,35,30,5,8,0,186,420,18,3,42,0,3,624,1600,0,7c7094415b505476a616faeedb65d5f3b62fcfdd2f8242f66297f91b955dde3b
public_v1,O2,p00327,brightened_main,4,32,436,19,21,21,0,4,3,44,71,57,22,17,0,0,175,122,0,22292ba959bbc707f6ac3c962f00a7b4f94422abf2e67362364cbc5487890cad
public_v1,O2,p00327,bundle_verified_input,4,32,436,19,21,21,0,4,3,44,71,57,22,17,0,0,175,122,0,822e4bad68c83061870013334b6deefa3a5e2d99ea6df3a3df860c0bb83eb3e6
public_v1,O2,p00327,bundle_pointer_opt,4,32,432,19,21,21,0,4,3,44,71,57,18,17,0,0,175,118,0,01a55523681970e8516c05ff69012d13d4a925851f3ad90f4367496eed465c1c
public_v1,O2,p00327,bundle_standard_opt_3,4,33,421,19,21,21,0,4,3,44,71,56,18,17,0,0,174,114,0,2ff5bfc6815d98fb680b28e1792666edc4a4598dce84f935d92b2ea2159d954e
public_v1,O2,p00327,bundle_storage_delift,4,33,421,19,21,21,0,4,3,44,71,56,18,17,0,0,174,114,0,2ff5bfc6815d98fb680b28e1792666edc4a4598dce84f935d92b2ea2159d954e
public_v1,O2,p00327,bundle_residual_strip,4,33,421,19,21,21,0,4,3,44,71,56,18,17,0,0,174,114,0,2ff5bfc6815d98fb680b28e1792666edc4a4598dce84f935d92b2ea2159d954e
public_v1,O2,p00327,final_clean,4,33,420,19,21,21,0,4,3,44,71,56,18,17,0,0,174,113,0,1dfcf7a0eeb5fcd6a8b46438249b1506c6010573f4d9c40d48e1264c0e26dbc4
public_v1,O2,p00678,raw_lift,28,167,3083,78,60,55,5,18,0,200,552,15,15,30,0,6,767,1132,0,84bc8bf38ee2105603d036da87f960cde9ee388187b0c48d7cec09daa6c7b27d
public_v1,O2,p00678,brightened_main,5,78,1183,18,29,29,0,12,7,91,151,125,88,20,4,3,374,306,0,f18119da63d8b6bf05278b64d5c3467264b196263df71d2f594cac80fb538ae5
public_v1,O2,p00678,bundle_verified_input,5,78,1183,18,29,29,0,12,7,91,151,125,88,20,4,3,374,306,0,4a354adafacb6b2c3675d10cc684a4319d32a64e356db69015acca69a34404df
public_v1,O2,p00678,bundle_pointer_opt,5,78,1183,18,29,29,0,12,7,91,151,125,88,20,4,3,374,306,0,4a354adafacb6b2c3675d10cc684a4319d32a64e356db69015acca69a34404df
public_v1,O2,p00678,bundle_standard_opt_3,5,78,1183,18,29,29,0,12,7,91,151,125,88,20,4,3,374,306,0,3b72bfe06ef13bcfa74fa8b9d816f0174c4be5e5b10e1e0eb016bc382a8ebf78
public_v1,O2,p00678,bundle_storage_delift,5,78,1183,18,29,29,0,12,7,91,151,125,88,20,4,3,374,306,0,3b72bfe06ef13bcfa74fa8b9d816f0174c4be5e5b10e1e0eb016bc382a8ebf78
public_v1,O2,p00678,bundle_residual_strip,5,78,1183,18,29,29,0,12,7,91,151,125,88,20,4,3,374,306,0,3b72bfe06ef13bcfa74fa8b9d816f0174c4be5e5b10e1e0eb016bc382a8ebf78
public_v1,O2,p00678,final_clean,5,78,1183,18,29,29,0,12,7,91,151,125,88,20,4,3,374,306,0,bd3b7d62b1b07e4e8257449b321145d4046187d76fcca761ffaab043cc1f2fae
public_v1,O2,p00693,raw_lift,25,217,3887,93,48,43,5,15,0,202,574,16,3,47,0,3,792,1592,0,3a179320ebcdd1bf6653c1ca9cead83697b6bd1c5ff5cd4c31d5ecac87140adc
public_v1,O2,p00693,brightened_main,5,37,586,18,31,31,0,10,5,47,107,108,20,43,0,0,267,162,0,f4c3aa0bf1d3904f3f4151b94ce8f47df95657f6322dae74791f958c2d82c4b3
public_v1,O2,p00693,bundle_verified_input,5,37,586,18,31,31,0,10,5,47,107,108,20,43,0,0,267,162,0,f095783a85aefbe6e59a45a9a5f0fc34596f426d43bab2005472b0988095afa6
public_v1,O2,p00693,bundle_pointer_opt,5,36,583,18,31,31,0,10,5,47,107,107,20,43,0,0,266,162,0,809a42bcbe6ff8d29852c0d86ef00c8aa80c7b6ec78adf442bbcf8cc96ec1afb
public_v1,O2,p00693,bundle_standard_opt_3,5,35,563,19,32,32,0,10,5,49,111,102,14,44,0,0,267,153,0,d6e3039be121b4eda46c3a2f4018fc5c0d30183f07a56f56bd1debb7b50b8576
public_v1,O2,p00693,bundle_storage_delift,5,35,563,19,32,32,0,10,5,49,111,102,14,44,0,0,267,153,0,d6e3039be121b4eda46c3a2f4018fc5c0d30183f07a56f56bd1debb7b50b8576
public_v1,O2,p00693,bundle_residual_strip,5,35,563,19,32,32,0,10,5,49,111,102,14,44,0,0,267,153,0,d6e3039be121b4eda46c3a2f4018fc5c0d30183f07a56f56bd1debb7b50b8576
public_v1,O2,p00693,final_clean,5,35,563,19,32,32,0,10,5,49,111,102,14,44,0,0,267,153,0,3b1e9760894bad95914f27ae180ef0d411c7c47c5aef13f71e3b0a0ab0a3d0e1
public_v1,O2,p00788,raw_lift,26,153,2815,70,54,49,5,11,0,188,472,9,3,28,0,17,669,1052,0,508c0bbf7072bc9111c0f669f7d587353857794195753e695d8218c8bd85cc28
public_v1,O2,p00788,brightened_main,3,46,397,12,11,11,0,0,3,47,82,53,7,13,1,7,185,84,0,25d25082a484bba2a76a4aa001fc6470ed1a4da643801618fea1164d8e5b5e09
public_v1,O2,p00788,bundle_verified_input,3,46,397,12,11,11,0,0,3,47,82,53,7,13,1,7,185,84,0,8e2da8f3cdfd727bf352676efe4d1b063f78d4477269e4c21c276aa214166aa8
public_v1,O2,p00788,bundle_pointer_opt,3,45,393,12,11,11,0,0,3,47,82,54,7,13,1,7,186,83,0,9dc904ea05027278fb8c87c29a4848696b39018cc8154e870f2e2f5cc48802b2
public_v1,O2,p00788,bundle_standard_opt_3,2,46,383,15,11,11,0,0,3,47,96,46,7,14,1,9,192,74,0,11465535743d7559b9db2fe98b724b93f1246864509ea8baa4ee1b3c2f5ac7df
public_v1,O2,p00788,bundle_storage_delift,2,46,383,15,11,11,0,0,3,47,96,46,7,14,1,9,192,74,0,11465535743d7559b9db2fe98b724b93f1246864509ea8baa4ee1b3c2f5ac7df
public_v1,O2,p00788,bundle_residual_strip,2,46,383,15,11,11,0,0,3,47,96,46,7,14,1,9,192,74,0,11465535743d7559b9db2fe98b724b93f1246864509ea8baa4ee1b3c2f5ac7df
public_v1,O2,p00788,final_clean,2,45,204,15,11,11,0,0,8,4,9,0,29,6,1,9,21,77,0,c4d3c26b361d1ea7bb5937bdab7357fe4fae0d30ab0870c84bc0ad780510911d
public_v1,O2,p00793,raw_lift,31,162,3671,76,67,62,5,22,0,374,736,43,14,26,0,7,1153,1167,0,049fa2556787982324b07d8a3223b30fa4bbcfbd315ecf3745236f9e8141eaeb
public_v1,O2,p00793,brightened_main,9,102,4972,42,97,97,0,34,6,619,2429,136,430,14,9,4,3190,926,0,b721926ddc51ecb44a72df03f9e3f80cd79af0d0dbe5bbd93030d03b885ac430
public_v1,O2,p00793,bundle_verified_input,9,102,4972,42,97,97,0,34,6,619,2429,136,430,14,9,4,3190,926,0,a7a3a4b4b4839c6adb30cb6aa4d8c3fef1c3caa60e50db533cb2d30eacc5923b
public_v1,O2,p00793,bundle_pointer_opt,9,102,4972,42,97,97,0,34,6,619,2429,136,430,14,9,4,3190,926,0,a7a3a4b4b4839c6adb30cb6aa4d8c3fef1c3caa60e50db533cb2d30eacc5923b
public_v1,O2,p00793,bundle_standard_opt_3,9,102,4825,42,97,97,0,34,6,598,2301,136,430,14,9,4,3041,928,0,0167bcb4d9b66d8090d32532773445797f4a8342a582cc6c79f15f2e6b66dc59
public_v1,O2,p00793,bundle_storage_delift,9,102,4825,42,97,97,0,34,6,598,2301,136,430,14,9,4,3041,928,0,0167bcb4d9b66d8090d32532773445797f4a8342a582cc6c79f15f2e6b66dc59
public_v1,O2,p00793,bundle_residual_strip,9,102,4825,42,97,97,0,34,6,598,2301,136,430,14,9,4,3041,928,0,0167bcb4d9b66d8090d32532773445797f4a8342a582cc6c79f15f2e6b66dc59
public_v1,O2,p00793,final_clean,9,102,4798,42,97,97,0,34,6,598,2274,136,430,14,9,4,3014,928,0,ed55a7b96df1ef453ddadb95bddc00ea26db8000f75007122f2734341502d6e4
public_v1,O2,p00859,raw_lift,37,245,4458,97,80,73,7,25,0,299,720,32,5,47,0,3,1051,1694,0,9c2db843153b25753dc495b08057cb4d545dd8640d23069e05395933a4855287
public_v1,O2,p00859,brightened_main,7,93,1195,5,40,40,0,0,1,131,175,103,34,19,2,0,410,266,0,e03d246b3a049e57cc0ad67a20c94b4d7518a382e3471d6828a7bf5add0a06f5
public_v1,O2,p00859,bundle_verified_input,7,93,1195,5,40,40,0,0,1,131,175,103,34,19,2,0,410,266,0,e1cde1c1885fba15a16cd74320308dfe7765fb4972ac0caeb3583b238246f960
public_v1,O2,p00859,bundle_pointer_opt,7,91,1183,5,40,40,0,0,1,131,175,106,34,19,2,0,413,262,0,08958f28a5026f98f933ab51a65363886d5b9160a4a12a2cc124030f3f2851a1
public_v1,O2,p00859,bundle_standard_opt_3,7,91,863,6,41,41,0,0,1,96,166,90,33,19,2,0,353,176,0,c992656d416d398f7d776d6358a8f9ebfe75a74b2c85adf656a9b59135b16151
public_v1,O2,p00859,bundle_storage_delift,7,91,863,6,41,41,0,0,1,96,166,90,33,19,2,0,353,176,0,c992656d416d398f7d776d6358a8f9ebfe75a74b2c85adf656a9b59135b16151
public_v1,O2,p00859,bundle_residual_strip,7,91,863,6,41,41,0,0,1,96,166,90,33,19,2,0,353,176,0,c992656d416d398f7d776d6358a8f9ebfe75a74b2c85adf656a9b59135b16151
public_v1,O2,p00859,final_clean,7,91,847,6,41,41,0,0,1,96,164,76,33,19,2,0,337,176,0,c9803e2dc43f00f65d442df8a7922e9c44bba5f5e58dbda11f2cfc44881df127
public_v1,O2,p00867,raw_lift,39,779,16443,356,139,134,5,51,0,1111,2277,100,13,199,0,3,3488,6642,0,7cea5cb9769a0b0359a5f256b39df12671ca3cf42206d9ef6e48dbbd6b0d63eb
