dataset,level,sample_id,stage,functions,blocks,instructions,conditional_branches,calls,direct_calls,indirect_calls,intrinsics,allocas,loads,stores,geps,phis,selects,switches,unreachable,memory_ops,scalar_cleanup_ops,vector_instructions,structural_sha256
own_v1,O1,h00034,bundle_verified_input,9,71,1640,5,25,23,2,6,1,134,954,88,39,28,2,0,1177,209,0,b7cf8ea863716faecb66233dbc8525b65c39851c7e15cd96c053f018a41f2133
own_v1,O1,h00034,bundle_pointer_opt,9,71,1640,5,25,23,2,6,1,134,954,88,39,28,2,0,1177,209,0,5c8a865942b22fcf21e926586ce8f0fd7c40ae6e3556bf6e81427a340f44924d
own_v1,O1,h00034,bundle_standard_opt_3,9,71,1616,5,25,23,2,6,1,125,939,88,39,28,2,0,1153,209,0,3e4656d70090a1d6e5578c7c54bacb46e4d303392c118756a1550a04440650b8
own_v1,O1,h00034,bundle_storage_delift,9,71,1616,5,25,23,2,6,1,125,939,88,39,28,2,0,1153,209,0,3e4656d70090a1d6e5578c7c54bacb46e4d303392c118756a1550a04440650b8
own_v1,O1,h00034,bundle_residual_strip,9,71,1616,5,25,23,2,6,1,125,939,88,39,28,2,0,1153,209,0,3e4656d70090a1d6e5578c7c54bacb46e4d303392c118756a1550a04440650b8
own_v1,O1,h00034,final_clean,9,71,1307,5,25,23,2,6,1,123,647,87,36,28,2,0,858,198,0,3e42716402db7d87b3735057ca52ea77c4fac9ef40b3a7c1326c7bd555fedc7a
own_v1,O1,h00035,raw_lift,30,138,1621,51,44,38,6,11,0,115,250,7,2,11,0,3,372,483,0,d6cd1d02ccacc6ccc32172a82f834df8edfaf70af34da0eca766944555f955c9
own_v1,O1,h00035,brightened_main,11,53,1192,5,25,22,3,10,4,136,601,67,41,14,3,0,808,168,0,f5fe254da45e3f4e5a723ff24ed1818a88e87f491120442e96eee88526cc6633
own_v1,O1,h00035,bundle_verified_input,11,53,1192,5,25,22,3,10,4,136,601,67,41,14,3,0,808,168,0,bd8c5abfa217e415e3048cb80b36d5fb480ef27d33b157d3ccd90b9ac31dbff1
own_v1,O1,h00035,bundle_pointer_opt,11,53,1176,5,25,22,3,10,4,135,601,66,35,14,3,0,806,158,0,91ecbeb2cd29623a202eb510b74d0d85b373305b56b41c80bed2c537b0275e45
own_v1,O1,h00035,bundle_standard_opt_3,11,53,1062,5,25,22,3,10,4,108,514,66,35,14,3,0,692,158,0,735e96502c1a388371bb54b11a6ced9fa8f802fba34e00458ed3ebaf7ec4c7b8
own_v1,O1,h00035,bundle_storage_delift,11,53,1062,5,25,22,3,10,4,108,514,66,35,14,3,0,692,158,0,735e96502c1a388371bb54b11a6ced9fa8f802fba34e00458ed3ebaf7ec4c7b8
own_v1,O1,h00035,bundle_residual_strip,11,53,1062,5,25,22,3,10,4,108,514,66,35,14,3,0,692,158,0,735e96502c1a388371bb54b11a6ced9fa8f802fba34e00458ed3ebaf7ec4c7b8
own_v1,O1,h00035,final_clean,11,53,959,5,25,22,3,10,4,102,417,66,35,14,3,0,589,158,0,c8717f062cb109821931671a26b475b3c81cdaf181cad53f2895c71f81f92685
own_v1,O1,h00036,raw_lift,26,83,1004,26,35,30,5,8,0,58,161,4,4,7,0,3,223,314,0,f3a29b4c6d8160af7e1e0807526329d68099a90291a236c41a3982ac014c08c2
own_v1,O1,h00036,brightened_main,2,16,120,1,3,3,0,1,1,12,27,25,5,4,1,0,65,18,0,fdfd822d5ebc951aa22211e18ab9a9bf9b64638d5489f48d0ade2decec0c95ad
own_v1,O1,h00036,bundle_verified_input,2,16,120,1,3,3,0,1,1,12,27,25,5,4,1,0,65,18,0,c5f340cc3b4f9972550e03aa5850069f8c093a6df1ff364f53e465fbdbc8767b
own_v1,O1,h00036,bundle_pointer_opt,2,16,120,1,3,3,0,1,1,12,27,25,5,4,1,0,65,18,0,0137b4f9e4c4f94aa0514384a2260d5dc55e95fe69a5c8e6034ca20fa565e4ad
own_v1,O1,h00036,bundle_standard_opt_3,2,16,110,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a53bded9e0287f349ff028610d33752d629f38df844ca5f5a42f7696339cee5f
own_v1,O1,h00036,bundle_storage_delift,2,16,110,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a53bded9e0287f349ff028610d33752d629f38df844ca5f5a42f7696339cee5f
own_v1,O1,h00036,bundle_residual_strip,2,16,110,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a53bded9e0287f349ff028610d33752d629f38df844ca5f5a42f7696339cee5f
own_v1,O1,h00036,final_clean,1,15,109,1,3,3,0,1,1,12,27,15,5,4,1,0,55,18,0,a8b420ea8c02c36e81ba6aa5c40b9708f8a302dbaa0a0b82ea94c16769180836
own_v1,O1,h00037,raw_lift,28,96,1123,33,43,38,5,10,0,79,215,7,4,5,2,4,301,322,0,78547780ad4ea4b13268745163bfe6c2d5b196f6cd4a8743a17dc2208e85a016
own_v1,O1,h00037,brightened_main,9,33,735,4,16,14,2,5,1,96,357,29,38,6,3,0,483,119,0,0f93af289bb10547013fa266ac900210fbb6e2ced9299b45045a34af77d76f36
own_v1,O1,h00037,bundle_verified_input,9,33,735,4,16,14,2,5,1,96,357,29,38,6,3,0,483,119,0,dd6ae964e51c595a703c141f7cbd18f8759a3678eb0c021fde46af396436babb
own_v1,O1,h00037,bundle_pointer_opt,9,33,728,4,16,14,2,5,1,96,357,29,34,6,3,0,483,113,0,9efd6794d070bf46f89a31f26b428d2aa6c5c4b48d30af82015c1451a1fab9a5
own_v1,O1,h00037,bundle_standard_opt_3,9,33,665,4,16,14,2,5,1,80,312,29,32,6,3,0,422,111,0,ca2fb05ace489d39503f6f970e7a34750b0e33b5ad56e223090d4b9569002d67
own_v1,O1,h00037,bundle_storage_delift,9,33,665,4,16,14,2,5,1,80,312,29,32,6,3,0,422,111,0,ca2fb05ace489d39503f6f970e7a34750b0e33b5ad56e223090d4b9569002d67
own_v1,O1,h00037,bundle_residual_strip,9,33,665,4,16,14,2,5,1,80,312,29,32,6,3,0,422,111,0,ca2fb05ace489d39503f6f970e7a34750b0e33b5ad56e223090d4b9569002d67
own_v1,O1,h00037,final_clean,9,33,607,4,16,14,2,5,1,80,254,29,32,6,3,0,364,111,0,9e01005d47adbcc980de4da4d6b47d10d55ba7235e61ecf2637bb4823a54e421
own_v1,O1,h00038,raw_lift,28,166,2086,69,56,51,5,20,0,123,352,7,3,12,0,10,482,634,0,117aab8e431014ac481aa7ee36e4163d9b029f2a63fbe49e059b15b47bac640b
own_v1,O1,h00038,brightened_main,5,54,1396,6,13,13,0,7,1,147,688,38,68,11,4,1,874,236,0,6d3c24a7e7d386c129891699b9d486b0a006bf4abdda5173ee93efd0dc7a9982
own_v1,O1,h00038,bundle_verified_input,5,54,1396,6,13,13,0,7,1,147,688,38,68,11,4,1,874,236,0,3cb0d143dddf20a79d58359f7946e967223b21d7bc222561ba7f1451e248237f
own_v1,O1,h00038,bundle_pointer_opt,5,54,1382,6,13,13,0,7,1,147,688,38,68,11,4,1,874,221,0,4736b1d2246b68c874759d8339bc86d05c19f180e7d38f9c4de9e6c85a5cdf9c
own_v1,O1,h00038,bundle_standard_opt_3,5,54,1270,6,13,13,0,7,1,109,641,38,67,11,4,1,789,215,0,df80d97be50b9705717cde7ea2833029ae0f9150440ac848df20996b461b6cbc
own_v1,O1,h00038,bundle_storage_delift,5,54,1270,6,13,13,0,7,1,109,641,38,67,11,4,1,789,215,0,df80d97be50b9705717cde7ea2833029ae0f9150440ac848df20996b461b6cbc
own_v1,O1,h00038,bundle_residual_strip,5,54,1270,6,13,13,0,7,1,109,641,38,67,11,4,1,789,215,0,df80d97be50b9705717cde7ea2833029ae0f9150440ac848df20996b461b6cbc
own_v1,O1,h00038,final_clean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
own_v1,O1,h00039,raw_lift,26,99,1236,34,37,32,5,9,0,71,187,5,2,7,0,3,263,402,0,497034cca2aa442d0d334e6dffd284e186294f1462757a79d20e72c014814e19
own_v1,O1,h00039,brightened_main,2,22,173,1,3,3,0,0,2,22,35,37,2,6,1,0,96,16,0,fa99184c122c13a20dfc2e1fa13babd9812760cc80dc9593949f2c409412c7a4
own_v1,O1,h00039,bundle_verified_input,2,22,173,1,3,3,0,0,2,22,35,37,2,6,1,0,96,16,0,b5c71b58a76427fdd2c88c594651b4cdc6240129defd573b221ca3c6b5e60858
own_v1,O1,h00039,bundle_pointer_opt,2,22,173,1,3,3,0,0,2,22,35,37,2,6,1,0,96,16,0,ed1212723f9a5b9d9eacdad453b1e8fd15d7e522a9870228ea0ea859f1974481
own_v1,O1,h00039,bundle_standard_opt_3,2,22,157,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,af319b9f1c41cae986f8645daadba7e143b0648476163a08609fce7cbd755806
own_v1,O1,h00039,bundle_storage_delift,2,22,157,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,af319b9f1c41cae986f8645daadba7e143b0648476163a08609fce7cbd755806
own_v1,O1,h00039,bundle_residual_strip,2,22,157,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,af319b9f1c41cae986f8645daadba7e143b0648476163a08609fce7cbd755806
own_v1,O1,h00039,final_clean,1,21,156,1,3,3,0,0,2,22,35,21,2,6,1,0,80,16,0,bc678db058af2962f955ad1b9dcb80a6e8003031135cdf3a394615793e822614
own_v1,O1,h00040,raw_lift,31,164,1783,64,56,51,5,17,0,114,326,4,4,18,0,3,444,531,0,9761688f138ca40ee9b68b5c32eb20902fdc07ce8c856be94d27185cd514f4b4
own_v1,O1,h00040,brightened_main,9,72,1939,6,27,25,2,13,5,157,901,188,35,104,2,0,1251,345,0,cd405d1e4f4f4886635f7518ea89efb4692625765783f04b1a6e62bd854c46b5
own_v1,O1,h00040,bundle_verified_input,9,72,1939,6,27,25,2,13,5,157,901,188,35,104,2,0,1251,345,0,8ca8756fa3ba5249b6dab6ea9a6f503612c574569f79ee7925fff06a9a1f7ca5
own_v1,O1,h00040,bundle_pointer_opt,9,72,1939,6,27,25,2,13,5,157,901,188,35,104,2,0,1251,345,0,8ca8756fa3ba5249b6dab6ea9a6f503612c574569f79ee7925fff06a9a1f7ca5
own_v1,O1,h00040,bundle_standard_opt_3,9,72,1795,6,29,27,2,15,5,119,806,178,32,104,2,0,1108,342,0,d0cb8b2a6c68bfb2bf7b7714541a6dbe0504d54a793cfce26e25d9051e153437
own_v1,O1,h00040,bundle_storage_delift,9,72,1795,6,29,27,2,15,5,119,806,178,32,104,2,0,1108,342,0,d0cb8b2a6c68bfb2bf7b7714541a6dbe0504d54a793cfce26e25d9051e153437
own_v1,O1,h00040,bundle_residual_strip,9,72,1795,6,29,27,2,15,5,119,806,178,32,104,2,0,1108,342,0,d0cb8b2a6c68bfb2bf7b7714541a6dbe0504d54a793cfce26e25d9051e153437
own_v1,O1,h00040,final_clean,9,72,1624,6,29,27,2,15,5,119,635,178,32,104,2,0,937,342,0,8f3c14a3efdc84770aedca8be653ec9851bc034edffdfb4b1c69f0871b6d56d5
own_v1,O2,h00001,raw_lift,26,113,1201,41,34,29,5,7,0,73,181,5,2,9,0,3,259,392,0,2dd13e26d3b04779ff2e03c5679c1ad413196b65477044687a2135a685d65c8d
own_v1,O2,h00001,brightened_main,9,44,666,4,12,10,2,4,1,64,320,39,37,10,1,0,424,114,0,4d49c9e0a524fde7f1612f236b2ecda6c8b5d8cc73edd6bc7a50cdd486f27ff0
own_v1,O2,h00001,bundle_verified_input,9,44,666,4,12,10,2,4,1,64,320,39,37,10,1,0,424,114,0,110c02c94b69a85d8dfad3621a50a54715f38eb9a8a3ee2b6b7f380535879521
own_v1,O2,h00001,bundle_pointer_opt,9,44,643,4,12,10,2,4,1,64,320,39,28,10,1,0,424,93,0,52c9f7c2be5421683cadac98f904c9d3b26c44abd88de357b4546d5aef8b1d87
own_v1,O2,h00001,bundle_standard_opt_3,9,44,571,4,12,10,2,4,1,54,259,39,28,10,1,0,353,92,0,5fbb790e1f742f8782f5db5ab00e21b5f5e6ace6a5bd0b20cd485649775c8c5c
own_v1,O2,h00001,bundle_storage_delift,9,44,571,4,12,10,2,4,1,54,259,39,28,10,1,0,353,92,0,5fbb790e1f742f8782f5db5ab00e21b5f5e6ace6a5bd0b20cd485649775c8c5c
own_v1,O2,h00001,bundle_residual_strip,9,44,571,4,12,10,2,4,1,54,259,39,28,10,1,0,353,92,0,5fbb790e1f742f8782f5db5ab00e21b5f5e6ace6a5bd0b20cd485649775c8c5c
own_v1,O2,h00001,final_clean,9,44,568,4,12,10,2,4,1,54,256,39,28,10,1,0,350,92,0,eb1f6972a88d9d3442bd970f5a708fd1bc5347c02885e078c2bc18330fa8d326
own_v1,O2,h00002,raw_lift,26,112,1212,41,39,34,5,10,0,70,203,5,2,9,0,4,278,363,0,60acc388592260aced217587660b1d4132385efd4f58035b0677a605e3c2c0b8
own_v1,O2,h00002,brightened_main,2,26,201,2,9,9,0,5,4,21,37,32,4,10,1,1,94,38,0,8ab3cae9ad7bc76f44b6d98d7e997076ddffd3c239495dca3104fd272811eb63
own_v1,O2,h00002,bundle_verified_input,2,26,201,2,9,9,0,5,4,21,37,32,4,10,1,1,94,38,0,3ed764e322786bc3e56bf4557fbe1fa3b1a244f624c3310c90c6fe9e4468e549
own_v1,O2,h00002,bundle_pointer_opt,2,26,201,2,9,9,0,5,4,21,37,32,4,10,1,1,94,38,0,d535fd0e2d42b9123f9adb486c4eae538ce71606f21f4bc87c6efbe6df8b2a00
own_v1,O2,h00002,bundle_standard_opt_3,2,26,199,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,0fec309c9825e45c5278d8240ab6b97f5390c293f9ac42a842c1c7d5251f9224
own_v1,O2,h00002,bundle_storage_delift,2,26,199,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,0fec309c9825e45c5278d8240ab6b97f5390c293f9ac42a842c1c7d5251f9224
own_v1,O2,h00002,bundle_residual_strip,2,26,199,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,0fec309c9825e45c5278d8240ab6b97f5390c293f9ac42a842c1c7d5251f9224
own_v1,O2,h00002,final_clean,1,25,198,2,9,9,0,5,4,21,37,30,4,10,1,1,92,38,0,db2428c151d5b6f709247a8a75b5c6c07c8c5f6bda14eab06013be468f15e39d
own_v1,O2,h00003,raw_lift,26,123,1288,46,40,35,5,11,0,81,226,5,2,12,0,3,312,397,0,1106b42c668a433454c61ff9c3cfb63e43a4d5dc233da43df191a7e3ab8d05b0
own_v1,O2,h00003,brightened_main,2,34,203,1,5,5,0,1,2,30,54,24,2,11,1,0,110,31,0,bbcbeb0d04bc56fe5df099ddd1e2ca5d10b897a3be410f3a026f045dda906c4b
own_v1,O2,h00003,bundle_verified_input,2,34,203,1,5,5,0,1,2,30,54,24,2,11,1,0,110,31,0,35a3635b9e10e30f3f2b216912bfe0618ad27f48f260ef63a0910f9a6b20d61f
own_v1,O2,h00003,bundle_pointer_opt,2,34,203,1,5,5,0,1,2,30,54,24,2,11,1,0,110,31,0,698eca13dc2946d424479393972f626390748de805b36b5ce19f3f3870ed3508
own_v1,O2,h00003,bundle_standard_opt_3,2,34,202,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,a318f416c01ac1f0c13fc2b96dfc457820798f0c58234a60a86807ba73be760d
own_v1,O2,h00003,bundle_storage_delift,2,34,202,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,a318f416c01ac1f0c13fc2b96dfc457820798f0c58234a60a86807ba73be760d
own_v1,O2,h00003,bundle_residual_strip,2,34,202,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,a318f416c01ac1f0c13fc2b96dfc457820798f0c58234a60a86807ba73be760d
own_v1,O2,h00003,final_clean,1,33,201,1,5,5,0,1,2,30,54,23,2,11,1,0,109,31,0,8fa64b62a2fdabe0ca33bfb6a537c07e705a61cd4f3de157152b4386ccf6e470
own_v1,O2,h00004,raw_lift,28,106,1472,37,56,51,5,21,0,93,316,5,6,10,2,3,414,432,0,2b73e73c8937393feebdb35b1b2e7c6973d02a5d4990d8eaea9048015ba1899a
own_v1,O2,h00004,brightened_main,10,40,1121,4,33,31,2,14,5,133,511,77,33,20,1,0,726,178,0,0c4db3c4d247453b1fc63e17c4e1ff7fd7a7b8f12e1a76f98e820a9345af99b6
own_v1,O2,h00004,bundle_verified_input,10,40,1121,4,33,31,2,14,5,133,511,77,33,20,1,0,726,178,0,93d54f94d9e3d8ee51eba54558760295de539f83af8dff9b0a9579efa10c621c
own_v1,O2,h00004,bundle_pointer_opt,10,40,1117,4,33,31,2,14,5,133,511,77,33,20,1,0,726,174,0,55fc7de614ca2a8849c68c7b7bbe8ab663b232e9b3bd85691c8e1f5645707cbd
own_v1,O2,h00004,bundle_standard_opt_3,10,40,964,4,30,28,2,13,5,97,408,77,33,20,1,0,587,169,0,c5e132b5e2a5cfe3ba94c8bc97114698720465dd03720fa6e536d907661ea123
own_v1,O2,h00004,bundle_storage_delift,10,40,964,4,30,28,2,13,5,97,408,77,33,20,1,0,587,169,0,c5e132b5e2a5cfe3ba94c8bc97114698720465dd03720fa6e536d907661ea123
own_v1,O2,h00004,bundle_residual_strip,10,40,964,4,30,28,2,13,5,97,408,77,33,20,1,0,587,169,0,c5e132b5e2a5cfe3ba94c8bc97114698720465dd03720fa6e536d907661ea123
own_v1,O2,h00004,final_clean,10,40,955,4,30,28,2,13,5,97,407,77,33,20,1,0,586,165,0,ab39a769804364c8656e3ed40d9cd8ac4035f2430e86ea725ce1b9b9fd2ca988
own_v1,O2,h00005,raw_lift,28,97,1082,32,42,37,5,11,0,73,205,5,2,6,0,3,283,318,0,bd23d2e4be7fdf498bf9999d814484f8a269ad6da06c0e7316a72f66e30960a4
own_v1,O2,h00005,brightened_main,9,35,710,4,14,12,2,4,1,81,360,35,37,7,1,0,477,112,0,3d745c8449b5b21f8d0b1d9ffae6c93d70243b96c0e91ba08d8f5c6daebbeadb
own_v1,O2,h00005,bundle_verified_input,9,35,710,4,14,12,2,4,1,81,360,35,37,7,1,0,477,112,0,a887592ce32deadde9dd6aa50818ce0a33d3b52669ce0a2ff9e0300491ca498c
own_v1,O2,h00005,bundle_pointer_opt,9,35,701,4,14,12,2,4,1,81,360,35,32,7,1,0,477,104,0,55ebb93bea9a862c920a4fdd4e5e6815a60b54405b17c46398ac69d75a2950f0
own_v1,O2,h00005,bundle_standard_opt_3,9,35,615,4,14,12,2,4,1,71,287,35,32,7,1,0,394,101,0,e99a37235471c0c58d59b917ee3ec9a87d5ceda0c72280826057c24e11019b84
own_v1,O2,h00005,bundle_storage_delift,9,35,615,4,14,12,2,4,1,71,287,35,32,7,1,0,394,101,0,e99a37235471c0c58d59b917ee3ec9a87d5ceda0c72280826057c24e11019b84
own_v1,O2,h00005,bundle_residual_strip,9,35,615,4,14,12,2,4,1,71,287,35,32,7,1,0,394,101,0,e99a37235471c0c58d59b917ee3ec9a87d5ceda0c72280826057c24e11019b84
own_v1,O2,h00005,final_clean,9,35,611,4,14,12,2,4,1,71,283,35,32,7,1,0,390,101,0,7aa42a82243c50b43df7ce7d2a2409307e70cb171244a4eb2a3659d99ceec90b
own_v1,O2,h00006,raw_lift,26,127,1347,48,34,29,5,7,0,86,195,5,2,11,0,3,286,450,0,f4561745197f8c7973dbf8b3dfad384b803f4dce9a002e4e511ef1cc6d9b918a
own_v1,O2,h00006,brightened_main,9,49,808,2,13,11,2,5,1,74,419,47,32,12,1,0,541,109,0,585b791e50907a8fcf170e8ebc5cde9d53c44f45124171ff6c535cd5f3e73c49
own_v1,O2,h00006,bundle_verified_input,9,49,808,2,13,11,2,5,1,74,419,47,32,12,1,0,541,109,0,0810438a172d6858c4b49c8247bd3033be309733dfd6d5dbc5d50553cbaa111f
own_v1,O2,h00006,bundle_pointer_opt,9,49,784,2,13,11,2,5,1,74,419,47,24,12,1,0,541,91,0,cf6fe87e8ba4988b72b967969e5292d4306ca8359c51871ae7882925184540ed
own_v1,O2,h00006,bundle_standard_opt_3,9,49,665,2,13,11,2,5,1,64,310,47,24,12,1,0,422,91,0,741f981993341aa2aed0aab1b89fb9cdfdde3ba9965b80d3ad22bc3574c8e753
own_v1,O2,h00006,bundle_storage_delift,9,49,665,2,13,11,2,5,1,64,310,47,24,12,1,0,422,91,0,741f981993341aa2aed0aab1b89fb9cdfdde3ba9965b80d3ad22bc3574c8e753
own_v1,O2,h00006,bundle_residual_strip,9,49,665,2,13,11,2,5,1,64,310,47,24,12,1,0,422,91,0,741f981993341aa2aed0aab1b89fb9cdfdde3ba9965b80d3ad22bc3574c8e753
own_v1,O2,h00006,final_clean,9,49,632,2,13,11,2,5,1,64,277,47,24,12,1,0,389,91,0,05ffddc954dade64fdec3692edcc52af0afe923095790acfe9db83e5fdbac21e
own_v1,O2,h00007,raw_lift,27,147,1633,57,39,34,5,11,0,97,240,6,2,11,0,3,343,535,0,a2817034ff3900955ea32d3f9ef4bbcf18117a4e06f30c71a7cca6bddd784745
own_v1,O2,h00007,brightened_main,10,45,999,9,13,11,2,4,1,110,515,34,52,12,2,0,660,168,0,41a1b0a108b305e1874e19c88fcc5dfaf5681452f85f40ba8b92e9563cbc9c8e
own_v1,O2,h00007,bundle_verified_input,10,45,999,9,13,11,2,4,1,110,515,34,52,12,2,0,660,168,0,24aa558676450b316005af73ea3021fcdee43335d8d8c1a356e1fa35c93e5150
own_v1,O2,h00007,bundle_pointer_opt,10,45,988,9,13,11,2,4,1,110,515,34,52,12,2,0,660,157,0,5d117c8341950d4fed48fb1b4cb365f5665c7a9be387f60d1c4dcc3a6ed22062
own_v1,O2,h00007,bundle_standard_opt_3,10,45,870,9,13,11,2,4,1,98,417,34,50,12,2,0,550,151,0,455961dcfbd14a2da32ebe86ae798297128fd50fba0f66c34c3546a73a40ce69
own_v1,O2,h00007,bundle_storage_delift,10,45,870,9,13,11,2,4,1,98,417,34,50,12,2,0,550,151,0,455961dcfbd14a2da32ebe86ae798297128fd50fba0f66c34c3546a73a40ce69
own_v1,O2,h00007,bundle_residual_strip,10,45,870,9,13,11,2,4,1,98,417,34,50,12,2,0,550,151,0,455961dcfbd14a2da32ebe86ae798297128fd50fba0f66c34c3546a73a40ce69
own_v1,O2,h00007,final_clean,10,45,864,9,13,11,2,4,1,98,411,34,50,12,2,0,544,151,0,b5093dba6f90e31b45c3d4d3d6a065e43f3761fa65e9c7e1e0b0adeddd3f0e94
own_v1,O2,h00008,raw_lift,27,110,1244,39,40,35,5,10,0,84,212,5,2,8,0,3,301,397,0,b70749730895daabac82dc2e820194a8fd255406f88f8a4b6b0891fff3dd0589
own_v1,O2,h00008,brightened_main,9,44,916,6,20,18,2,6,1,94,491,40,41,9,2,0,626,132,0,41ff55730183b31a163d9f2b216f16e6152343fe2e89339c7a9d6dbfce1dee76
own_v1,O2,h00008,bundle_verified_input,9,44,916,6,20,18,2,6,1,94,491,40,41,9,2,0,626,132,0,94981aea96cb14f1b7f0068a7a1b43298f7743709884191e9ca00886fa2ca293
own_v1,O2,h00008,bundle_pointer_opt,9,44,901,6,20,18,2,6,1,94,491,40,36,9,2,0,626,118,0,3279a9c3eabd256e33c959862cd918608db16e3b5af95b86ff870b6d05d7a1a5
own_v1,O2,h00008,bundle_standard_opt_3,9,44,799,6,20,18,2,6,1,86,399,40,36,9,2,0,526,116,0,69be5de8bb8a07c93a56aa10c1e8752b4fced28975569832680f765322e88db5
own_v1,O2,h00008,bundle_storage_delift,9,44,799,6,20,18,2,6,1,86,399,40,36,9,2,0,526,116,0,69be5de8bb8a07c93a56aa10c1e8752b4fced28975569832680f765322e88db5
own_v1,O2,h00008,bundle_residual_strip,9,44,799,6,20,18,2,6,1,86,399,40,36,9,2,0,526,116,0,69be5de8bb8a07c93a56aa10c1e8752b4fced28975569832680f765322e88db5
own_v1,O2,h00008,final_clean,9,44,786,6,20,18,2,6,1,86,386,40,36,9,2,0,513,116,0,b73ccfab7402f8672a0982e87d7f6b99364193e0ac4487e95ef9ea6a7923b561
own_v1,O2,h00009,raw_lift,26,147,1361,58,36,31,5,8,0,86,216,5,2,16,0,3,307,426,0,8410b56e1dae27b59d951ee9cecfd837d7595b58ac1bb1abbe5afaf007023976
own_v1,O2,h00009,brightened_main,2,46,240,1,4,4,0,1,3,40,63,22,0,15,1,0,128,32,0,c7c4ca5e842d88e3af5128e33daaef7c9e7364866de508ec40133affe2e2c126
own_v1,O2,h00009,bundle_verified_input,2,46,240,1,4,4,0,1,3,40,63,22,0,15,1,0,128,32,0,e3635374620c1da809bcc6aa6df56025ad6b342280b1731c7ab1ab58df966ad7
own_v1,O2,h00009,bundle_pointer_opt,2,46,240,1,4,4,0,1,3,40,63,22,0,15,1,0,128,32,0,bcc0d42276cc1948e3e95186d32c758f287f05718096faedd3eaa16d0f8cc988
own_v1,O2,h00009,bundle_standard_opt_3,2,46,239,1,4,4,0,1,3,40,63,21,0,15,1,0,127,32,0,3211eb6e77f432f79fed8e1f633b660933faebcfe9815b42b44599fbb212acd2
own_v1,O2,h00009,bundle_storage_delift,2,46,239,1,4,4,0,1,3,40,63,21,0,15,1,0,127,32,0,3211eb6e77f432f79fed8e1f633b660933faebcfe9815b42b44599fbb212acd2
own_v1,O2,h00009,bundle_residual_strip,2,46,239,1,4,4,0,1,3,40,63,21,0,15,1,0,127,32,0,3211eb6e77f432f79fed8e1f633b660933faebcfe9815b42b44599fbb212acd2
own_v1,O2,h00009,final_clean,1,45,238,1,4,4,0,1,3,40,63,21,0,15,1,0,127,32,0,9bafb762e435c42404cf90e8c470364dc872ee21751ad6ccd90fa81f627d3097
own_v1,O2,h00010,raw_lift,30,124,1513,44,43,37,6,10,0,112,234,8,2,10,0,3,354,445,0,8cbbe7eecd8c3c6346b6f8b00f44c5eef2f164ff2c8c7ac870cac902b909ef68
own_v1,O2,h00010,brightened_main,11,49,1169,4,25,22,3,12,4,138,571,73,37,13,2,0,786,166,0,3345e9c7ac8ad5299eaafbcf8fba5728b31c8c63787f0f80aa05bae83894167c
own_v1,O2,h00010,bundle_verified_input,11,49,1169,4,25,22,3,12,4,138,571,73,37,13,2,0,786,166,0,ea2b5900b46dda046421496629cf4b80f10fa109276dff863617ad09686cc82c
own_v1,O2,h00010,bundle_pointer_opt,11,49,1149,4,25,22,3,12,4,136,571,71,31,13,2,0,782,155,0,fa7313fe2c1c254bb7272aeb02b7540feb80274bf9961ed5365316bcad85ba9a
own_v1,O2,h00010,bundle_standard_opt_3,11,49,941,4,24,21,3,12,4,100,401,71,31,13,2,0,576,154,0,8c557fbe94eb1a4496fe9ea7129a4937792272a1bd96743f04a919f16ff7f3b8
own_v1,O2,h00010,bundle_storage_delift,11,49,941,4,24,21,3,12,4,100,401,71,31,13,2,0,576,154,0,8c557fbe94eb1a4496fe9ea7129a4937792272a1bd96743f04a919f16ff7f3b8
own_v1,O2,h00010,bundle_residual_strip,11,49,941,4,24,21,3,12,4,100,401,71,31,13,2,0,576,154,0,8c557fbe94eb1a4496fe9ea7129a4937792272a1bd96743f04a919f16ff7f3b8
own_v1,O2,h00010,final_clean,11,49,930,4,24,21,3,12,4,100,390,71,31,13,2,0,565,154,0,5afe80369c83a39f6fdf1d270ddba2955c1590a62563ab395877098459ac59fc
own_v1,O2,h00011,raw_lift,26,102,1082,36,34,29,5,7,0,70,174,5,3,7,1,3,249,344,0,97c2d2bcf35688d91a097d0c773741fdea08bfacdcab7df22307ff1e4cd19677
own_v1,O2,h00011,brightened_main,2,24,157,2,3,3,0,1,2,23,39,19,4,6,2,0,83,21,0,c4bf1ad616ab56664f041b3ef5f95066e5952da26cb7530df962f73db570c1f5
