dataset,level,sample_id,boundary,before_path,after_path,production_replay_valid,functions_before,functions_after,functions_delta,blocks_before,blocks_after,blocks_delta,instructions_before,instructions_after,instructions_delta,conditional_branches_before,conditional_branches_after,conditional_branches_delta,calls_before,calls_after,calls_delta,direct_calls_before,direct_calls_after,direct_calls_delta,indirect_calls_before,indirect_calls_after,indirect_calls_delta,intrinsics_before,intrinsics_after,intrinsics_delta,allocas_before,allocas_after,allocas_delta,loads_before,loads_after,loads_delta,stores_before,stores_after,stores_delta,geps_before,geps_after,geps_delta,phis_before,phis_after,phis_delta,selects_before,selects_after,selects_delta,switches_before,switches_after,switches_delta,unreachable_before,unreachable_after,unreachable_delta,memory_ops_before,memory_ops_after,memory_ops_delta,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,vector_instructions_before,vector_instructions_after,vector_instructions_delta
public_v1,O3,p01970,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p01970/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p01970/main_opt_1.after.ll,True,5,2,-3,90,73,-17,1319,589,-730,7,4,-3,17,6,-11,17,6,-11,0,0,0,9,0,-9,3,0,-3,139,57,-82,173,13,-160,83,25,-58,58,29,-29,13,13,0,4,2,-2,0,0,0,398,95,-303,318,174,-144,0,0,0
public_v1,O3,p01970,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p01970/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p01970/main_opt_2.after.ll,True,2,2,0,68,68,0,304,294,-10,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,21,19,-2,13,13,0,25,23,-2,27,27,0,13,13,0,2,2,0,0,0,0,59,55,-4,95,93,-2,0,0,0
public_v1,O3,p01970,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p01970/p01970_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p01970/bundle_default_opt_3.after.ll,True,2,2,0,68,68,0,294,294,0,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,19,19,0,13,13,0,23,23,0,27,27,0,13,13,0,2,2,0,0,0,0,55,55,0,93,93,0,0,0,0
public_v1,O3,p01970,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p01970/p01970_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p01970/bundle_default_opt_4.after.ll,True,2,2,0,68,68,0,294,294,0,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,19,19,0,13,13,0,23,23,0,27,27,0,13,13,0,2,2,0,0,0,0,55,55,0,93,93,0,0,0,0
public_v1,O3,p01970,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p01970/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p01970/p01970_final.ll,True,2,2,0,68,68,0,294,294,0,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,19,19,0,13,13,0,23,23,0,27,27,0,13,13,0,2,2,0,0,0,0,55,55,0,93,93,0,0,0,0
public_v1,O3,p02029,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02029/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02029/main_opt_1.after.ll,True,8,6,-2,142,127,-15,3379,2403,-976,17,8,-9,39,24,-15,39,24,-15,0,0,0,14,1,-13,3,1,-2,304,282,-22,304,285,-19,488,244,-244,46,57,11,156,156,0,8,3,-5,0,0,0,1099,812,-287,868,719,-149,0,0,0
public_v1,O3,p02029,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02029/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02029/main_opt_2.after.ll,True,6,6,0,127,127,0,2070,2003,-67,8,8,0,23,23,0,23,23,0,0,0,0,0,0,0,1,1,0,230,228,-2,257,256,-1,244,246,2,49,46,-3,156,156,0,3,3,0,0,0,0,732,731,-1,619,609,-10,0,0,0
public_v1,O3,p02029,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02029/p02029_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02029/bundle_default_opt_3.after.ll,True,7,7,0,129,136,7,1528,1426,-102,8,12,4,89,91,2,89,91,2,0,0,0,0,0,0,1,1,0,226,221,-5,256,258,2,150,147,-3,46,53,7,26,27,1,3,3,0,0,0,0,633,627,-6,318,281,-37,0,0,0
public_v1,O3,p02029,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02029/p02029_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02029/bundle_default_opt_4.after.ll,True,7,6,-1,136,135,-1,1426,1382,-44,12,12,0,91,90,-1,91,90,-1,0,0,0,0,0,0,1,1,0,221,219,-2,258,254,-4,147,129,-18,53,51,-2,27,26,-1,3,3,0,0,0,0,627,603,-24,281,272,-9,0,0,0
public_v1,O3,p02029,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02029/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02029/p02029_final.ll,True,6,6,0,135,135,0,1382,1382,0,12,12,0,90,90,0,90,90,0,0,0,0,0,0,0,1,1,0,219,219,0,254,254,0,129,129,0,51,51,0,26,26,0,3,3,0,0,0,0,603,603,0,272,272,0,0,0,0
public_v1,O3,p02100,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02100/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02100/main_opt_1.after.ll,True,5,3,-2,51,44,-7,1168,692,-476,11,10,-1,20,7,-13,20,7,-13,0,0,0,13,2,-11,5,1,-4,105,69,-36,178,107,-71,167,88,-79,30,32,2,51,46,-5,2,1,-1,0,0,0,455,265,-190,275,210,-65,0,0,0
public_v1,O3,p02100,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02100/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02100/main_opt_2.after.ll,True,3,3,0,44,40,-4,626,506,-120,10,10,0,5,4,-1,5,4,-1,0,0,0,0,0,0,1,1,0,45,42,-3,82,79,-3,95,90,-5,23,21,-2,54,54,0,1,1,0,0,0,0,223,212,-11,188,161,-27,0,0,0
public_v1,O3,p02100,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02100/p02100_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02100/bundle_default_opt_3.after.ll,True,4,3,-1,42,41,-1,388,359,-29,10,10,0,21,19,-2,21,19,-2,0,0,0,0,0,0,1,1,0,42,39,-3,79,77,-2,57,52,-5,20,14,-6,18,20,2,1,1,0,0,0,0,179,169,-10,88,81,-7,0,0,0
public_v1,O3,p02100,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02100/p02100_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02100/bundle_default_opt_4.after.ll,True,3,3,0,41,41,0,359,359,0,10,10,0,19,19,0,19,19,0,0,0,0,0,0,0,1,1,0,39,39,0,77,77,0,52,52,0,14,14,0,20,20,0,1,1,0,0,0,0,169,169,0,81,81,0,0,0,0
public_v1,O3,p02100,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02100/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02100/p02100_final.ll,True,3,4,1,41,43,2,359,309,-50,10,10,0,19,15,-4,19,15,-4,0,0,0,0,0,0,1,1,0,39,28,-11,77,72,-5,52,42,-10,14,13,-1,20,14,-6,1,1,0,0,0,0,169,143,-26,81,66,-15,0,0,0
public_v1,O3,p02289,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02289/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02289/main_opt_1.after.ll,True,10,5,-5,261,218,-43,5153,3834,-1319,43,13,-30,59,26,-33,59,26,-33,0,0,0,28,2,-26,11,1,-10,422,404,-18,465,364,-101,771,392,-379,121,130,9,279,279,0,20,7,-13,0,0,0,1669,1161,-508,1396,1204,-192,0,0,0
public_v1,O3,p02289,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02289/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02289/main_opt_2.after.ll,True,5,5,0,217,216,-1,2970,2867,-103,13,13,0,26,23,-3,26,23,-3,0,0,0,2,0,-2,2,2,0,309,311,2,340,338,-2,384,376,-8,100,81,-19,263,265,2,7,7,0,0,0,0,1035,1027,-8,932,908,-24,0,0,0
public_v1,O3,p02289,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02289/p02289_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02289/bundle_default_opt_3.after.ll,True,6,6,0,218,217,-1,1949,1772,-177,13,13,0,134,134,0,134,134,0,0,0,0,0,0,0,2,2,0,291,279,-12,338,323,-15,161,153,-8,81,72,-9,37,37,0,7,7,0,0,0,0,792,757,-35,363,306,-57,0,0,0
public_v1,O3,p02289,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02289/p02289_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02289/bundle_default_opt_4.after.ll,True,6,6,0,217,217,0,1772,1617,-155,13,13,0,134,134,0,134,134,0,0,0,0,0,0,0,2,2,0,279,271,-8,323,323,0,153,129,-24,72,68,-4,37,37,0,7,7,0,0,0,0,757,725,-32,306,273,-33,0,0,0
public_v1,O3,p02289,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02289/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02289/p02289_final.ll,True,6,6,0,217,217,0,1617,1620,3,13,13,0,134,133,-1,134,133,-1,0,0,0,0,0,0,2,2,0,271,268,-3,323,323,0,129,130,1,68,75,7,37,37,0,7,7,0,0,0,0,725,723,-2,273,280,7,0,0,0
public_v1,O3,p02474,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02474/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02474/main_opt_1.after.ll,True,3,2,-1,32,29,-3,659,304,-355,11,14,3,17,8,-9,17,8,-9,0,0,0,10,2,-8,5,1,-4,81,29,-52,177,71,-106,83,39,-44,5,15,10,17,4,-13,0,0,0,0,0,0,346,140,-206,105,72,-33,0,0,0
public_v1,O3,p02474,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02474/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02474/main_opt_2.after.ll,True,2,2,0,29,22,-7,229,142,-87,14,12,-2,6,6,0,6,6,0,0,0,0,0,0,0,1,0,-1,16,13,-3,43,5,-38,38,15,-23,14,12,-2,4,3,-1,0,0,0,0,0,0,98,33,-65,49,45,-4,0,0,0
public_v1,O3,p02474,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02474/p02474_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02474/bundle_default_opt_3.after.ll,True,2,2,0,22,22,0,142,141,-1,12,12,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,13,13,0,5,5,0,15,15,0,12,12,0,3,3,0,0,0,0,0,0,0,33,33,0,45,44,-1,0,0,0
public_v1,O3,p02474,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02474/p02474_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02474/bundle_default_opt_4.after.ll,True,2,2,0,22,22,0,141,141,0,12,12,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,13,13,0,5,5,0,15,15,0,12,12,0,3,3,0,0,0,0,0,0,0,33,33,0,44,44,0,0,0,0
public_v1,O3,p02474,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02474/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02474/p02474_final.ll,True,2,2,0,22,22,0,141,141,0,12,12,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,13,13,0,5,5,0,15,15,0,12,12,0,3,3,0,0,0,0,0,0,0,33,33,0,44,44,0,0,0,0
public_v1,O3,p02477,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02477/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02477/main_opt_1.after.ll,True,6,4,-2,144,128,-16,2594,1766,-828,19,10,-9,15,9,-6,15,9,-6,0,0,0,4,0,-4,1,1,0,262,210,-52,306,201,-105,310,155,-155,48,50,2,115,102,-13,6,3,-3,0,0,0,879,567,-312,606,509,-97,0,0,0
public_v1,O3,p02477,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02477/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02477/main_opt_2.after.ll,True,4,4,0,128,128,0,1744,1738,-6,10,10,0,9,9,0,9,9,0,0,0,0,0,0,0,1,1,0,207,207,0,201,197,-4,155,155,0,47,47,0,102,101,-1,3,3,0,0,0,0,564,560,-4,506,504,-2,0,0,0
public_v1,O3,p02477,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02477/p02477_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02477/bundle_default_opt_3.after.ll,True,5,5,0,130,129,-1,1395,1367,-28,10,11,1,49,47,-2,49,47,-2,0,0,0,0,0,0,1,1,0,186,184,-2,197,199,2,79,69,-10,46,49,3,23,22,-1,3,3,0,0,0,0,463,453,-10,316,311,-5,0,0,0
public_v1,O3,p02477,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02477/p02477_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02477/bundle_default_opt_4.after.ll,True,5,5,0,129,129,0,1367,1362,-5,11,11,0,47,47,0,47,47,0,0,0,0,0,0,0,1,1,0,184,184,0,199,199,0,69,64,-5,49,49,0,22,22,0,3,3,0,0,0,0,453,448,-5,311,311,0,0,0,0
public_v1,O3,p02477,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02477/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02477/p02477_final.ll,True,5,5,0,129,129,0,1362,1361,-1,11,11,0,47,47,0,47,47,0,0,0,0,0,0,0,1,1,0,184,183,-1,199,199,0,64,64,0,49,49,0,22,22,0,3,3,0,0,0,0,448,447,-1,311,311,0,0,0,0
public_v1,O3,p02788,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02788/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02788/main_opt_1.after.ll,True,10,8,-2,156,142,-14,4192,2780,-1412,34,22,-12,68,38,-30,68,38,-30,0,0,0,28,0,-28,3,1,-2,394,331,-63,363,239,-124,523,323,-200,93,96,3,155,148,-7,10,5,-5,4,4,0,1283,894,-389,1097,791,-306,0,0,0
public_v1,O3,p02788,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02788/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02788/main_opt_2.after.ll,True,8,6,-2,141,149,8,2524,2683,159,22,29,7,38,32,-6,38,32,-6,0,0,0,0,0,0,1,1,0,308,343,35,237,285,48,320,371,51,84,90,6,146,149,3,5,5,0,4,4,0,866,1000,134,720,741,21,0,0,0
public_v1,O3,p02788,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02788/p02788_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02788/bundle_default_opt_3.after.ll,True,7,7,0,129,128,-1,1957,1796,-161,26,25,-1,91,91,0,91,91,0,0,0,0,0,0,0,1,1,0,297,275,-22,258,221,-37,236,192,-44,58,63,5,24,24,0,3,3,0,4,4,0,792,689,-103,397,373,-24,0,0,0
public_v1,O3,p02788,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02788/p02788_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02788/bundle_default_opt_4.after.ll,True,7,7,0,128,128,0,1796,1786,-10,25,25,0,91,91,0,91,91,0,0,0,0,0,0,0,1,1,0,275,275,0,221,221,0,192,182,-10,63,63,0,24,24,0,3,3,0,4,4,0,689,679,-10,373,373,0,0,0,0
public_v1,O3,p02788,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02788/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02788/p02788_final.ll,True,7,7,0,128,128,0,1786,1786,0,25,25,0,91,91,0,91,91,0,0,0,0,0,0,0,1,1,0,275,275,0,221,221,0,182,182,0,63,63,0,24,24,0,3,3,0,4,4,0,679,679,0,373,373,0,0,0,0
public_v1,O3,p02814,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02814/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02814/main_opt_1.after.ll,True,11,5,-6,87,75,-12,3508,2155,-1353,26,26,0,75,44,-31,75,44,-31,0,0,0,35,13,-22,16,7,-9,227,162,-65,351,226,-125,739,408,-331,46,38,-8,245,216,-29,1,1,0,18,16,-2,1333,803,-530,940,712,-228,0,0,0
public_v1,O3,p02814,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02814/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02814/main_opt_2.after.ll,True,5,5,0,75,75,0,2070,1855,-215,26,26,0,44,44,0,44,44,0,0,0,0,13,13,0,7,7,0,143,138,-5,226,224,-2,413,386,-27,35,28,-7,231,218,-13,1,1,0,16,16,0,789,755,-34,713,623,-90,0,0,0
public_v1,O3,p02814,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02814/p02814_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02814/bundle_default_opt_3.after.ll,True,8,8,0,81,81,0,1082,996,-86,26,26,0,106,107,1,106,107,1,0,0,0,13,13,0,7,7,0,133,128,-5,224,183,-41,174,148,-26,28,30,2,23,21,-2,1,1,0,16,16,0,538,466,-72,197,194,-3,0,0,0
public_v1,O3,p02814,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02814/p02814_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02814/bundle_default_opt_4.after.ll,True,8,8,0,81,81,0,996,994,-2,26,26,0,107,107,0,107,107,0,0,0,0,13,13,0,7,7,0,128,128,0,183,183,0,148,146,-2,30,30,0,21,21,0,1,1,0,16,16,0,466,464,-2,194,194,0,0,0,0
public_v1,O3,p02814,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02814/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02814/p02814_final.ll,True,8,8,0,81,81,0,994,991,-3,26,26,0,107,102,-5,107,102,-5,0,0,0,13,13,0,7,7,0,128,125,-3,183,183,0,146,150,4,30,30,0,21,21,0,1,1,0,16,16,0,464,465,1,194,193,-1,0,0,0
public_v1,O3,p02950,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02950/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02950/main_opt_1.after.ll,True,4,3,-1,114,106,-8,2564,1463,-1101,32,28,-4,71,40,-31,71,40,-31,0,0,0,32,2,-30,13,1,-12,198,174,-24,324,119,-205,357,89,-268,25,27,2,82,41,-41,3,1,-2,24,24,0,892,383,-509,590,387,-203,0,0,0
public_v1,O3,p02950,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02950/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02950/main_opt_2.after.ll,True,4,3,-1,108,101,-7,889,846,-43,28,28,0,39,38,-1,39,38,-1,0,0,0,0,0,0,1,1,0,110,108,-2,91,91,0,86,85,-1,9,7,-2,38,38,0,1,1,0,24,24,0,288,285,-3,212,206,-6,0,0,0
public_v1,O3,p02950,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p02950/p02950_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02950/bundle_default_opt_3.after.ll,True,4,4,0,103,102,-1,780,728,-52,28,29,1,46,47,1,46,47,1,0,0,0,0,0,0,1,1,0,108,108,0,91,96,5,71,56,-15,7,4,-3,17,18,1,1,1,0,24,24,0,271,261,-10,172,157,-15,0,0,0
public_v1,O3,p02950,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p02950/p02950_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02950/bundle_default_opt_4.after.ll,True,4,4,0,102,102,0,728,722,-6,29,29,0,47,47,0,47,47,0,0,0,0,0,0,0,1,1,0,108,108,0,96,96,0,56,50,-6,4,4,0,18,18,0,1,1,0,24,24,0,261,255,-6,157,157,0,0,0,0
public_v1,O3,p02950,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p02950/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p02950/p02950_final.ll,True,4,4,0,102,102,0,722,722,0,29,29,0,47,47,0,47,47,0,0,0,0,0,0,0,1,1,0,108,108,0,96,96,0,50,50,0,4,4,0,18,18,0,1,1,0,24,24,0,255,255,0,157,157,0,0,0,0
public_v1,O3,p03006,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03006/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03006/main_opt_1.after.ll,True,8,3,-5,124,100,-24,2464,1466,-998,15,7,-8,44,16,-28,44,16,-28,0,0,0,30,7,-23,11,3,-8,199,160,-39,304,147,-157,317,144,-173,72,65,-7,64,57,-7,5,4,-1,0,0,0,831,454,-377,512,377,-135,0,0,0
public_v1,O3,p03006,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03006/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03006/main_opt_2.after.ll,True,3,3,0,100,90,-10,752,702,-50,7,7,0,12,10,-2,12,10,-2,0,0,0,3,1,-2,2,2,0,93,93,0,101,102,1,121,123,2,14,12,-2,48,48,0,4,4,0,0,0,0,317,320,3,143,135,-8,0,0,0
public_v1,O3,p03006,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p03006/p03006_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03006/bundle_default_opt_3.after.ll,True,3,3,0,90,91,1,691,617,-74,7,7,0,10,10,0,10,10,0,0,0,0,1,1,0,2,2,0,81,80,-1,102,101,-1,126,112,-14,11,13,2,48,36,-12,4,4,0,0,0,0,311,295,-16,137,108,-29,0,0,0
public_v1,O3,p03006,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p03006/p03006_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03006/bundle_default_opt_4.after.ll,True,3,3,0,91,91,0,617,613,-4,7,7,0,10,10,0,10,10,0,0,0,0,1,1,0,2,2,0,80,80,0,101,101,0,112,108,-4,13,13,0,36,36,0,4,4,0,0,0,0,295,291,-4,108,108,0,0,0,0
public_v1,O3,p03006,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03006/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o3_20260816/p03006/p03006_final.ll,True,3,3,0,91,91,0,613,613,0,7,7,0,10,10,0,10,10,0,0,0,0,1,1,0,2,2,0,80,80,0,101,101,0,108,108,0,13,13,0,36,36,0,4,4,0,0,0,0,291,291,0,108,108,0,0,0,0
public_v1,O3,p03111,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03111/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03111/main_opt_1.after.ll,True,23,9,-14,108,82,-26,4007,2757,-1250,17,14,-3,81,83,2,81,83,2,0,0,0,36,55,19,12,24,12,318,203,-115,389,434,45,749,533,-216,37,39,2,245,239,-6,2,1,-1,8,5,-3,1468,1194,-274,968,772,-196,0,0,0
public_v1,O3,p03111,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03111/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03111/main_opt_2.after.ll,True,4,4,0,65,64,-1,2773,2184,-589,11,10,-1,59,58,-1,59,58,-1,0,0,0,32,32,0,17,17,0,158,157,-1,292,292,0,497,443,-54,27,24,-3,271,223,-48,1,1,0,5,4,-1,964,909,-55,874,656,-218,0,0,0
public_v1,O3,p03111,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o3_20260816/p03111/p03111_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03111/bundle_default_opt_3.after.ll,True,5,5,0,66,66,0,1348,1315,-33,10,10,0,129,129,0,129,129,0,0,0,0,32,32,0,17,17,0,157,153,-4,292,286,-6,239,232,-7,22,24,2,13,13,0,1,1,0,4,4,0,705,688,-17,170,166,-4,0,0,0
public_v1,O3,p03111,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o3_20260816/p03111/p03111_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O3/p03111/bundle_default_opt_4.after.ll,True,5,5,0,66,66,0,1315,1311,-4,10,10,0,129,129,0,129,129,0,0,0,0,32,32,0,17,17,0,153,153,0,286,286,0,232,228,-4,24,24,0,13,13,0,1,1,0,4,4,0,688,684,-4,166,166,0,0,0,0
