schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,attempt_index,generation_iteration,candidate_index,attempt_variant,model,model_version,temperature,top_p,max_tokens,input_tokens,output_tokens,total_tokens,estimated_cost,latency_seconds,prompt_path,response_path,candidate_source_path,candidate_source_hash,finish_reason,metadata_path,provenance,derived_from_flow_id,derived_from_run_id,independent_run,compile_command,compiler_version,compile_exit_code,compile_success,link_success,executable_created,executable_path,executable_hash,compile_time,diagnostics_path,failure_category,is_compile_repair_attempt
2.0,experiment_20260728_124405,063d0c43b793c300529e,p00867,F3,F4,0,p00867,llm_attempt,5,4,,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,434633,2559,437192,,,,/home/dungbv/clau/result/eval_20260728_124405/p00867/F4/recovery_iter4.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00867/F4/recovery_iter4.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,9b074479f09e4833c82a,p00867,F2,F5,0,p00867,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,425948,2545,428493,,,,/home/dungbv/clau/result/eval_20260728_124405/p00867/F5/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p00867/F5/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,9b074479f09e4833c82a,p00867,F2,F5,0,p00867,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,404615,936,405551,,,,/home/dungbv/clau/result/eval_20260728_124405/p00867/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p00867/F5/recovered_iter1.c,96b628ac99b3ca0a01c38e6a849714d7c444fa65762618df41f31ad6abcd893a,STOP,/home/dungbv/clau/result/eval_20260728_124405/p00867/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,998b303e44a5b2737c3a,p01296,F4,F1,0,p01296,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,375220,2546,377766,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,998b303e44a5b2737c3a,p01296,F4,F1,0,p01296,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,374727,1061,375788,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovered_iter1.c,5fb0fb419ab2910517f67d72bdc368bb3938024b3d078565ee547f280dfe9a37,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,998b303e44a5b2737c3a,p01296,F4,F1,0,p01296,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,380507,2553,383060,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,998b303e44a5b2737c3a,p01296,F4,F1,0,p01296,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,380514,2546,383060,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,998b303e44a5b2737c3a,p01296,F4,F1,0,p01296,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,375646,1,375647,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter3.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01296/F1/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,128a9483505600bd9273,p01296,F1,F2,0,p01296,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,359925,808,360733,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01296/F2/recovered_iter1.c,aa87aaa4ef3258f2ae9a3a385c2d4c256ebc17c7ca343b275786e427ed3ceb67,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01296/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,128a9483505600bd9273,p01296,F1,F2,0,p01296,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,378112,930,379042,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F2/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01296/F2/recovered_iter2.c,93fa88839a3cd1a07e5b6a6b255e00f6efd1f7688a4813b9151c28e4553a5e68,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01296/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3ad3d90f06c1c45176c9,p01296,F5,F3,0,p01296,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,526385,713,527098,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovered_iter1.c,5fb7125e4ff74b4b7d1fdb3c9e5afabfe0a046e3af8acb1d448f2156ca058099,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3ad3d90f06c1c45176c9,p01296,F5,F3,0,p01296,llm_attempt,2,2,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,575058,2552,577610,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3ad3d90f06c1c45176c9,p01296,F5,F3,0,p01296,llm_attempt,3,2,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,575059,2551,577610,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3ad3d90f06c1c45176c9,p01296,F5,F3,0,p01296,llm_attempt,4,3,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,569626,1819,571445,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3ad3d90f06c1c45176c9,p01296,F5,F3,0,p01296,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,569622,2556,572178,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,9fd2538f19fb726e663c,p01296,F3,F4,0,p01296,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,375218,2548,377766,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,9fd2538f19fb726e663c,p01296,F3,F4,0,p01296,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,375210,1420,376630,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovered_iter1.c,f70e3a908ea9f8c3824d8c48e2b522a4151266e77d68dbf3f5d6bc79ab7070a1,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,9fd2538f19fb726e663c,p01296,F3,F4,0,p01296,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,382083,2550,384633,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,9fd2538f19fb726e663c,p01296,F3,F4,0,p01296,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,382082,2551,384633,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,9fd2538f19fb726e663c,p01296,F3,F4,0,p01296,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,375638,2553,378191,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F4/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,a032abc4ed98012beea2,p01296,F2,F5,0,p01296,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,375215,2551,377766,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F5/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01296/F5/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,a032abc4ed98012beea2,p01296,F2,F5,0,p01296,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,375208,1474,376682,,,,/home/dungbv/clau/result/eval_20260728_124405/p01296/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01296/F5/recovered_iter1.c,c23e14b9c7f7252f1e60be27d463937ac2b06eb4dd7a7da25ef34c181b598559,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01296/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,c650c544b64fde86c6c7,p01315,F4,F1,0,s212409236,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,108571,607,109178,,,,/home/dungbv/clau/result/eval_20260728_124405/p01315/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01315/F1/recovered_iter1.c,a890bda685b12ff02f89849fbf05edab151f5c648a308cbd1c1f372a93077525,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01315/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,2637dca8891f7dc737ab,p01315,F1,F2,0,s212409236,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,84132,514,84646,,,,/home/dungbv/clau/result/eval_20260728_124405/p01315/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01315/F2/recovered_iter1.c,3604f182b40c7b603cc23281dfbb26c6184cc4f071e5c29e1da13624f193089a,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01315/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,867c5fb2dcabaf469488,p01315,F5,F3,0,s212409236,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,261445,660,262105,,,,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovered_iter1.c,a2100dd1e7abeb8c30704abdbd303491838c8832f517495b22ca82e4e87200ed,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,867c5fb2dcabaf469488,p01315,F5,F3,0,s212409236,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,235010,653,235663,,,,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovered_iter2.c,30db1378e2f9cf21081cfb5802bc20d8d6aa3fd05d641646cd8e6108255f85ab,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,867c5fb2dcabaf469488,p01315,F5,F3,0,s212409236,llm_attempt,3,3,3,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,228298,694,228992,,,,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovery_iter3.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovered_iter3.c,e577cf4513f9d24d9a0f01fc5503fa25c19192fd87452df2f3e4949fe781801a,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01315/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,667bdfe020e87d6c95ca,p01315,F3,F4,0,s212409236,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,88060,466,88526,,,,/home/dungbv/clau/result/eval_20260728_124405/p01315/F4/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01315/F4/recovered_iter1.c,98ab0b575162a7d727bc03c74044825e49abacac64dfa8237737400f6e46ca40,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01315/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,46beb357f59e55929059,p01315,F2,F5,0,s212409236,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,77590,529,78119,,,,/home/dungbv/clau/result/eval_20260728_124405/p01315/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01315/F5/recovered_iter1.c,c4827ee08f30e623254d91038cf78b1abe1b8d1d9c2a7e0a52c5495bfa05256c,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01315/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,2971083118e43922095e,p01571,F4,F1,0,p01571,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,379547,2557,382104,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,2971083118e43922095e,p01571,F4,F1,0,p01571,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,379552,2229,381781,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovered_iter1.c,8dd65f19e5876970fd38fa92032badd7010ea836ec3770011dd5abf99c540443,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,2971083118e43922095e,p01571,F4,F1,0,p01571,llm_attempt,3,2,2,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,363306,955,364261,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovered_iter2.c,dabdd2a3116a7d20aee0eb37d1ac7753ab202ebf4560363252ab8d8e1edaeb7f,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,2971083118e43922095e,p01571,F4,F1,0,p01571,llm_attempt,4,3,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,384147,2559,386706,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,2971083118e43922095e,p01571,F4,F1,0,p01571,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,384157,2549,386706,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F1/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,149c6b50d18508a263fd,p01571,F1,F2,0,p01571,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,379557,2547,382104,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,149c6b50d18508a263fd,p01571,F1,F2,0,p01571,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,377763,1417,379180,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovered_iter1.c,296d987d07cfc8606a1fd7ca98efea5484244a5158d3bdd4b105417241ef9f89,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,149c6b50d18508a263fd,p01571,F1,F2,0,p01571,llm_attempt,3,2,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,384039,2550,386589,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,149c6b50d18508a263fd,p01571,F1,F2,0,p01571,llm_attempt,4,2,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,384031,2558,386589,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter2.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,149c6b50d18508a263fd,p01571,F1,F2,0,p01571,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,379978,2551,382529,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F2/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3d30089d5b9695aa2952,p01571,F5,F3,0,p01571,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,532002,1,532003,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3d30089d5b9695aa2952,p01571,F5,F3,0,p01571,llm_attempt,2,2,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,532411,2549,534960,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter2.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter2.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3d30089d5b9695aa2952,p01571,F5,F3,0,p01571,llm_attempt,3,2,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,532405,1460,533865,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovered_iter2.c,9d57bf138c22dc5fe185f9acaeb43ecfd6258186163b8a5b8a579be95d36a34a,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3d30089d5b9695aa2952,p01571,F5,F3,0,p01571,llm_attempt,4,3,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,536173,2559,538732,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,3d30089d5b9695aa2952,p01571,F5,F3,0,p01571,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,536182,1,536183,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter3.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F3/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cc088c322caa9e7f52f6,p01571,F3,F4,0,p01571,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,379547,2557,382104,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cc088c322caa9e7f52f6,p01571,F3,F4,0,p01571,llm_attempt,2,1,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,379550,2554,382104,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cc088c322caa9e7f52f6,p01571,F3,F4,0,p01571,llm_attempt,3,2,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,358769,1250,360019,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovered_iter2.c,4dbe5334085a9a436058c41ee54ab465ceaefcb72ec917ebdb5adfb5d8f2ccad,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cc088c322caa9e7f52f6,p01571,F3,F4,0,p01571,llm_attempt,4,3,,max_tokens,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,383886,2552,386438,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,cc088c322caa9e7f52f6,p01571,F3,F4,0,p01571,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,383878,2560,386438,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01571/F4/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,df8a6d7c61bfd541543b,p01571,F2,F5,0,p01571,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-3-flash-a,,,65535,352258,1026,353284,,,,/home/dungbv/clau/result/eval_20260728_124405/p01571/F5/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01571/F5/recovered_iter1.c,01a72b8acdcd06ecf097b02f268150c962e79d8561c3c59e68fcb228f43f9dd2,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01571/F5/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,38b2a3a7730db84bbf1d,p01687,F4,F1,0,s146593197,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,101017,322,101339,,,,/home/dungbv/clau/result/eval_20260728_124405/p01687/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01687/F1/recovered_iter1.c,5cb348fef3edb2fb511b013d6f6d3ab78d2c43286895fcdaddccb9c45934a57b,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01687/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,d137a36070e37d93bc1d,p01687,F1,F2,0,s146593197,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,,,65535,120867,2550,123417,,,,/home/dungbv/clau/result/eval_20260728_124405/p01687/F2/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260728_124405/p01687/F2/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,,,,
2.0,experiment_20260728_124405,d137a36070e37d93bc1d,p01687,F1,F2,0,s146593197,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-default,,,65535,108140,469,108609,,,,/home/dungbv/clau/result/eval_20260728_124405/p01687/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260728_124405/p01687/F2/recovered_iter1.c,653eae761d8684146a951ce82f9874c8f6bdd5219132a99c9ac04db7bcf829b3,STOP,/home/dungbv/clau/result/eval_20260728_124405/p01687/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,,,,
