schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,flow_name,flow_layout_version,source_flow_layout_version,source_flow_name,error_context_enabled,iterative,started_at,completed_at,configuration_hash,request_hash,fairness_configuration,git_commit,tool_versions,original_obfuscated_binary_path,reference_executable_path,reference_executable_kind,strict_mandated_oracle_compatible,historical_status,status,inconclusive_reason,llm_calls,input_tokens,output_tokens,total_tokens,estimated_api_cost,llm_latency,preprocessing_time,compile_time,fuzzing_time,total_runtime,time_to_first_candidate,time_to_first_compilable_candidate,time_to_first_behavioral_pass_candidate,compiler_attempts,compile_success_first,any_compile_success_within_budget,last_candidate_compile_success,compile_repair_case,compile_repair_rounds,compile_repair_success,compile_candidate_before_repair,compile_candidate_after_repair,compiler_feedback_path,compiler_repair_applied,behavioral_repair_case,behavioral_repair_rounds,behavioral_repair_success,behavioral_candidate_before_repair,behavioral_candidate_after_repair,behavioral_repair_applied,counterexamples_used,counterexample_ids_used,regression_corpus_size,first_behavioral_pass,final_behavioral_pass,counterexample_ever_found,reproducible_counterexample_ever_found,final_counterexample_found,reproducible_final_counterexample,fuzzing_completed,behavioral_validation_completed,fuzz_generated,fuzz_executed_on_both,fuzz_valid,fuzz_invalid,fuzz_matches,fuzz_mismatches,fuzz_execution_errors,input_match_rate,binary_lifting_completed,raw_ir_generated,llvm_deobfuscation_completed,llvm_ir_verification_completed,pseudocode_generated,llm_generation_completed,compilation_completed,candidate_accepted,canonical_e2e_success,flow_specific_recovery_success,peak_memory,cpu_time,raw_ir_path,clean_ir_path,llvm_verify_attempted,llvm_verify_success,llvm_verify_error,raw_instruction_count,clean_instruction_count,instruction_reduction_percent,raw_basic_block_count,clean_basic_block_count,basic_block_reduction_percent,raw_conditional_branch_count,clean_conditional_branch_count,conditional_branch_reduction_percent,readability_variables,readability_loops,readability_conditions,readability_logic_flow,readability_structure,readability_overall,evaluator_id,evaluation_method,original_sloc,recovered_sloc,sloc_ratio,provenance_warnings,derived_from_flow_id,derived_from_run_id,derivation_policy,independent_run,cancelled_reason
2.0,experiment_20260728_124405,dd6c30aa5e3238fa63f8,p02474,F4,F1,0,s383039486,NO_DIRECT_CLEAN_IR,full-first-v1,legacy-full-at-f2-v1,CLEAN_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:18:56.855713+00:00,2026-07-28T06:19:39.296814+00:00,066689bcb3e22f43361c48e264d6d0507f02fc3b6b30cb3df0d2905796b991a9,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_DIRECT_CLEAN_IR"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p02474/s383039486_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,21057,560,21617,,29.363545894622803,,0.22858500480651855,12.840334415435791,42.443119525909424,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474.ll,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_brightened.ll,True,True,,3373,201,94.04091313370887,166,19,88.55421686746988,79,12,84.81012658227847,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,04428da000f74dea4386,p02474,F1,F2,0,s383039486,FULL,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:18:59.932287+00:00,2026-07-28T06:19:43.132885+00:00,b4767f641f3f844499a533c75dce3240b7790024b419d665e6528261e4b6d8cf,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""FULL"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p02474/s383039486_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,20493,558,21051,,29.689884424209595,,0.22867584228515625,13.275246381759644,43.20662260055542,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474.ll,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_brightened.ll,True,True,,3373,201,94.04091313370887,166,19,88.55421686746988,79,12,84.81012658227847,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,432e587b06fbf6416a37,p02474,F5,F3,0,s383039486,RAW_IR_BASELINE,full-first-v1,legacy-full-at-f2-v1,RAW_IR_ITERATIVE,True,True,2026-07-28T06:19:05.182958+00:00,2026-07-28T06:24:54.154197+00:00,87283f58dfdfeaf0b1310ef393908d0f0aa952e03ad8b4bad7dd2d2a1eea8eaa,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""RAW_IR_BASELINE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-3-flash-a"", ""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""RAW_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p02474/s383039486_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,5,1176120,8232,1184352,,339.35057044029236,,0.11695384979248047,9.477981328964233,348.98006224632263,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474.ll,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_brightened.ll,True,True,,3373,201,94.04091313370887,166,19,88.55421686746988,79,12,84.81012658227847,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,65fbe797f0ff82b095ed,p02474,F3,F4,0,s383039486,NO_PSEUDOCODE,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_ITERATIVE,True,True,2026-07-28T06:19:11.124464+00:00,2026-07-28T06:19:45.818787+00:00,0a50439767e051134d50e0c125ffc0a476c80f3771a177d9e53af39025cf3b41,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_PSEUDOCODE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p02474/s383039486_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,27959,583,28542,,21.18142342567444,,0.3662838935852051,13.139080286026001,34.694698095321655,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474.ll,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_brightened.ll,True,True,,3373,201,94.04091313370887,166,19,88.55421686746988,79,12,84.81012658227847,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,b17acd08b42d4640a139,p02474,F2,F5,0,s383039486,NO_ERROR_CONTEXT,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ONESHOT,False,False,2026-07-28T06:19:39.306079+00:00,2026-07-28T06:20:12.020211+00:00,734b259d211841c8bb13ad0811817569adb6e339c9eb5bd9ba318f5938e24be0,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_ERROR_CONTEXT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ONESHOT"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p02474/s383039486_fla_bcf_instsub.elf,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,25684,554,26238,,20.623989582061768,,0.1641228199005127,11.922465085983276,32.71995711326599,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474.ll,/home/dungbv/clau/result/eval_20260728_124405/p02474/p02474_brightened.ll,True,True,,3373,201,94.04091313370887,166,19,88.55421686746988,79,12,84.81012658227847,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,f1681e880f57f5cf20fe,p02477,F4,F1,0,p02477,NO_DIRECT_CLEAN_IR,full-first-v1,legacy-full-at-f2-v1,CLEAN_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:38:18.904754+00:00,2026-07-28T06:39:22.075982+00:00,bde221f7770870a21f07d30533a4defd4baf9bd30754c3e7916bd0a7fdba31cc,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_DIRECT_CLEAN_IR"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-3-flash-a""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,222206,1121,223327,,60.266173362731934,,0.12131404876708984,2.7776856422424316,63.18973922729492,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1002,1000,1000,2,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477.ll,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_brightened.ll,True,True,,20673,2125,89.72089198471436,1120,124,88.92857142857142,548,10,98.17518248175182,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,feb98d6fbbb330a14976,p02477,F1,F2,0,p02477,FULL,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ITERATIVE,True,True,2026-07-28T06:38:59.193322+00:00,2026-07-28T06:42:15.095046+00:00,43c4665011e8dbe400344d673176be8af504229d52611fed9981c9ad3aa2dd5d,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""FULL"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-3-flash-a""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,3,697611,6264,703875,,191.4937994480133,,0.12807726860046387,4.259806156158447,195.9179184436798,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477.ll,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_brightened.ll,True,True,,20673,2125,89.72089198471436,1120,124,88.92857142857142,548,10,98.17518248175182,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,7190e43260ba6f3aacd7,p02477,F5,F3,0,p02477,RAW_IR_BASELINE,full-first-v1,legacy-full-at-f2-v1,RAW_IR_ITERATIVE,True,True,2026-07-28T06:39:22.087336+00:00,2026-07-28T06:43:38.622839+00:00,9de6b9af7a507d7621df9de96275d4aaffbbe88ec60b7c5e8180d1868dc802e6,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""RAW_IR_BASELINE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-3-flash-a""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""RAW_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,3,2200419,3588,2204007,,248.4722375869751,,0.30391740798950195,7.734939098358154,256.5460522174835,,,,3,False,True,True,True,2,True,/home/dungbv/clau/result/eval_20260728_124405/p02477/F3/recovered_iter1.c,/home/dungbv/clau/result/eval_20260728_124405/p02477/F3/recovered_iter2.c,/home/dungbv/clau/result/eval_20260728_124405/p02477/F3/recovery_iter1.compile.txt,True,True,1,True,/home/dungbv/clau/result/eval_20260728_124405/p02477/F3/recovered_iter2.c,/home/dungbv/clau/result/eval_20260728_124405/p02477/F3/recovered_iter3.c,True,0,[],,False,True,True,True,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477.ll,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_brightened.ll,True,True,,20673,2125,89.72089198471436,1120,124,88.92857142857142,548,10,98.17518248175182,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Only final fuzz reports and compact prior-round summaries survived."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,738b9f4728afecbbaf0f,p02477,F3,F4,0,p02477,NO_PSEUDOCODE,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_ITERATIVE,True,True,2026-07-28T06:39:37.610167+00:00,2026-07-28T06:40:39.843704+00:00,1b43ff9fb4b7c40c237192c64880c82962916f1167785403c3c6d4936c234861,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_PSEUDOCODE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-3-flash-a""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_ITERATIVE"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,208134,1019,209153,,59.40057158470154,,0.1395730972290039,2.688601493835449,62.23462653160095,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1002,1000,1000,2,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477.ll,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_brightened.ll,True,True,,20673,2125,89.72089198471436,1120,124,88.92857142857142,548,10,98.17518248175182,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
2.0,experiment_20260728_124405,7106105b3bbd549494b1,p02477,F2,F5,0,p02477,NO_ERROR_CONTEXT,full-first-v1,legacy-full-at-f2-v1,CLEAN_IR_AND_PSEUDOCODE_ONESHOT,False,False,2026-07-28T06:40:03.217069+00:00,2026-07-28T06:41:08.207834+00:00,b00e027fcea71e91b35adbcb73426cf56eab67eda3140ad5a791e322948f8a47,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""full-first-v1"", ""flow_name"": ""NO_ERROR_CONTEXT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": 1.0, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-3-flash-a""], ""runtime_timeout_seconds"": 0.1, ""source_flow_layout_version"": ""legacy-full-at-f2-v1"", ""source_flow_name"": ""CLEAN_IR_AND_PSEUDOCODE_ONESHOT"", ""temperature"": null, ""top_p"": null}",f6540b239df380396c00b5c4209774636ecef620,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_final_ref.bin,CLEAN_IR_COMPILED_REFERENCE,False,PASS,PASS,,1,220356,1086,221442,,61.839923620224,,0.16359376907348633,2.9798758029937744,65.00826025009155,,,,1,True,True,True,False,0,,,,,False,False,0,,,,False,0,[],,True,True,False,False,False,False,True,True,1000,1000,1000,0,1000,0,0,100.0,True,True,True,True,True,True,True,True,True,True,,,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477.ll,/home/dungbv/clau/result/eval_20260728_124405/p02477/p02477_brightened.ll,True,True,,20673,2125,89.72089198471436,1120,124,88.92857142857142,548,10,98.17518248175182,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""Historical prompts were not persisted; prompt_path is null."", ""Historical compiler executable/version and per-attempt timing were not persisted."", ""Historical oracle did not enable strict stderr comparison for every input."", ""Historical campaign compared candidates with a Clean-IR-compiled reference, not the mandated obfuscated binary."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]",,,,,
