schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,flow_name,flow_layout_version,source_flow_layout_version,source_flow_name,error_context_enabled,iterative,started_at,completed_at,configuration_hash,request_hash,fairness_configuration,git_commit,tool_versions,original_obfuscated_binary_path,reference_executable_path,reference_executable_kind,strict_mandated_oracle_compatible,historical_status,status,inconclusive_reason,llm_calls,input_tokens,output_tokens,total_tokens,estimated_api_cost,llm_latency,preprocessing_time,compile_time,fuzzing_time,total_runtime,time_to_first_candidate,time_to_first_compilable_candidate,time_to_first_behavioral_pass_candidate,compiler_attempts,compile_success_first,any_compile_success_within_budget,last_candidate_compile_success,compile_repair_case,compile_repair_rounds,compile_repair_success,compile_candidate_before_repair,compile_candidate_after_repair,compiler_feedback_path,compiler_repair_applied,behavioral_repair_case,behavioral_repair_rounds,behavioral_repair_success,behavioral_candidate_before_repair,behavioral_candidate_after_repair,behavioral_repair_applied,counterexamples_used,counterexample_ids_used,regression_corpus_size,first_behavioral_pass,final_behavioral_pass,counterexample_ever_found,reproducible_counterexample_ever_found,final_counterexample_found,reproducible_final_counterexample,fuzzing_completed,behavioral_validation_completed,fuzz_generated,fuzz_executed_on_both,fuzz_valid,fuzz_invalid,fuzz_matches,fuzz_mismatches,fuzz_execution_errors,input_match_rate,binary_lifting_completed,raw_ir_generated,llvm_deobfuscation_completed,llvm_ir_verification_completed,pseudocode_generated,llm_generation_completed,compilation_completed,candidate_accepted,re_executability_success,canonical_e2e_success,flow_specific_recovery_success,peak_memory,cpu_time,raw_ir_path,clean_ir_path,brightened_intermediate_path,llvm_verify_attempted,llvm_verify_success,llvm_verify_error,raw_instruction_count,clean_instruction_count,instruction_reduction_percent,raw_basic_block_count,clean_basic_block_count,basic_block_reduction_percent,raw_conditional_branch_count,clean_conditional_branch_count,conditional_branch_reduction_percent,readability_variables,readability_loops,readability_conditions,readability_logic_flow,readability_structure,readability_overall,readability_variables_rationale,readability_loops_rationale,readability_conditions_rationale,readability_logic_flow_rationale,readability_structure_rationale,readability_summary,readability_rubric_version,readability_source_sha256,readability_evaluated_at,readability_correctness_assessed,evaluator_id,evaluation_method,original_sloc,recovered_sloc,sloc_ratio,provenance_warnings
2.0,experiment_20260821_120308,49a716194193c1dc6a00,p00867,B2,B2,0,p00867,OBJDUMP_ASSEMBLY_ONESHOT,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,OBJDUMP_ASSEMBLY_ONESHOT,False,False,2026-08-21T06:01:33.106058+00:00,2026-08-21T06:15:41.292425+00:00,49a1930ec3f9eaea1a5cef75b57428fa65806a2490e2957a33ddac055090484d,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""OBJDUMP_ASSEMBLY_ONESHOT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""OBJDUMP_ASSEMBLY_ONESHOT"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p00867/s333068212_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,1,110401,318,110719,,32.16246747970581,,0.0,0.0,32.164535999298096,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_brightened.ll,True,True,,16443,8463,48.53128991060026,744,412,44.623655913978496,356,19,94.66292134831461,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,d09c2ff4d666b43fd366,p00867,F1,F1,0,p00867,FULL,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,FULL,True,True,2026-08-21T06:15:14.174777+00:00,2026-08-21T06:17:21.770025+00:00,e3e5218d78b5312394e284f0423737b38fb2fc39c3484263402d027e17a6a586,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""FULL"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""FULL"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p00867/s333068212_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,5,3524959,1623,3526582,,127.17683434486389,,0.0,0.0,127.59539699554443,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_brightened.ll,True,True,,16443,8463,48.53128991060026,744,412,44.623655913978496,356,19,94.66292134831461,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,83f57b8a9601e016269a,p00867,F2,F2,0,p00867,NO_ERROR_CONTEXT,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,NO_ERROR_CONTEXT,False,False,2026-08-21T06:15:15.341034+00:00,2026-08-21T06:16:10.396570+00:00,4273560cc6220b41f90f91631fd18f9be409be175d896ec50bb73a8b4aceadfc,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""NO_ERROR_CONTEXT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""NO_ERROR_CONTEXT"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p00867/s333068212_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,1,704783,319,705102,,54.83814978599548,,0.0,0.0,55.05565524101257,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_brightened.ll,True,True,,16443,8463,48.53128991060026,744,412,44.623655913978496,356,19,94.66292134831461,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,95b0131ed2ce44498490,p00867,F3,F3,0,p00867,NO_PSEUDOCODE,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,NO_PSEUDOCODE,True,True,2026-08-21T06:15:37.293938+00:00,2026-08-21T06:17:56.790977+00:00,542470f1485ba4cf209e93ac4de9b81ec49e4601e6a6abc0c896e594f52e72b7,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""NO_PSEUDOCODE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""NO_PSEUDOCODE"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p00867/s333068212_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,5,2090266,1599,2091865,,139.48763155937195,,0.0,0.0,139.49716544151306,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p00867/p00867_brightened.ll,True,True,,16443,8463,48.53128991060026,744,412,44.623655913978496,356,19,94.66292134831461,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,9b82cabe7f49ef65a193,p01296,B1,B1,0,p01296,GHIDRA_PSEUDOCODE_ONESHOT,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,GHIDRA_PSEUDOCODE_ONESHOT,False,False,2026-08-21T05:40:32.937063+00:00,2026-08-21T06:14:41.983324+00:00,40a11bedb6e35ee03265ef6a434033c26d52150cf7d84597ebd3ff0885fe3cef,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""GHIDRA_PSEUDOCODE_ONESHOT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""GHIDRA_PSEUDOCODE_ONESHOT"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p01296/s236329906_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,1,48861,325,49186,,15.50390887260437,,0.0,0.0,15.506105422973633,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_brightened.ll,True,True,,14249,9271,34.93578496736613,625,330,47.199999999999996,301,14,95.34883720930233,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,962517058bff0d4624cc,p01296,B2,B2,0,p01296,OBJDUMP_ASSEMBLY_ONESHOT,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,OBJDUMP_ASSEMBLY_ONESHOT,False,False,2026-08-21T05:40:33.736706+00:00,2026-08-21T06:14:46.191195+00:00,49a1930ec3f9eaea1a5cef75b57428fa65806a2490e2957a33ddac055090484d,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""OBJDUMP_ASSEMBLY_ONESHOT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""OBJDUMP_ASSEMBLY_ONESHOT"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p01296/s236329906_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,1,94640,324,94964,,19.508607625961304,,0.0,0.0,19.510801315307617,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_brightened.ll,True,True,,14249,9271,34.93578496736613,625,330,47.199999999999996,301,14,95.34883720930233,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,b682f0ea6957949cf6de,p01296,F1,F1,0,p01296,FULL,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,FULL,True,True,2026-08-21T06:14:27.727577+00:00,2026-08-21T06:16:33.126992+00:00,e3e5218d78b5312394e284f0423737b38fb2fc39c3484263402d027e17a6a586,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""FULL"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""FULL"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p01296/s236329906_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,5,3335550,1617,3337167,,125.06916427612305,,0.0,0.0,125.39958596229553,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_brightened.ll,True,True,,14249,9271,34.93578496736613,625,330,47.199999999999996,301,14,95.34883720930233,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,432d44eaa26922c14b81,p01296,F2,F2,0,p01296,NO_ERROR_CONTEXT,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,NO_ERROR_CONTEXT,False,False,2026-08-21T06:14:28.103844+00:00,2026-08-21T06:14:43.439378+00:00,4273560cc6220b41f90f91631fd18f9be409be175d896ec50bb73a8b4aceadfc,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""NO_ERROR_CONTEXT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""NO_ERROR_CONTEXT"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p01296/s236329906_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,1,666900,1,666901,,14.997873783111572,,0.0,0.0,15.335659742355347,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_brightened.ll,True,True,,14249,9271,34.93578496736613,625,330,47.199999999999996,301,14,95.34883720930233,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,040d2274510757faa3f3,p01296,F3,F3,0,p01296,NO_PSEUDOCODE,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,NO_PSEUDOCODE,True,True,2026-08-21T06:14:41.984252+00:00,2026-08-21T06:16:35.286765+00:00,542470f1485ba4cf209e93ac4de9b81ec49e4601e6a6abc0c896e594f52e72b7,,"{""behavioral_repair_budget"": 4, ""compile_repair_budget"": 4, ""cpu_limit"": null, ""error_context_enabled"": true, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""NO_PSEUDOCODE"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 5, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""NO_PSEUDOCODE"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",,/home/dungbv/clau/data/obfuscated/p01296/s236329906_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,5,2132113,1622,2133735,,113.29400062561035,,0.0,0.0,113.3026921749115,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p01296/p01296_brightened.ll,True,True,,14249,9271,34.93578496736613,625,330,47.199999999999996,301,14,95.34883720930233,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
2.0,experiment_20260821_120308,f148c8e54bb817c362df,p01315,B1,B1,0,s212409236,GHIDRA_PSEUDOCODE_ONESHOT,five-flow-b1-b2-f1-f2-f3-v1,five-flow-b1-b2-f1-f2-f3-v1,GHIDRA_PSEUDOCODE_ONESHOT,False,False,2026-08-21T05:20:15.193194+00:00,2026-08-21T06:08:44.934734+00:00,40a11bedb6e35ee03265ef6a434033c26d52150cf7d84597ebd3ff0885fe3cef,,"{""behavioral_repair_budget"": 0, ""compile_repair_budget"": 0, ""cpu_limit"": null, ""error_context_enabled"": false, ""flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""flow_name"": ""GHIDRA_PSEUDOCODE_ONESHOT"", ""fuzzing_budget_inputs"": 1000, ""fuzzing_budget_seconds"": null, ""fuzzing_seed"": null, ""max_iterations"": 1, ""max_tokens"": 65535, ""memory_limit"": null, ""model"": ""ag/gemini-3-flash-agent"", ""model_version"": [""gemini-default""], ""runtime_timeout_seconds"": null, ""source_flow_layout_version"": ""five-flow-b1-b2-f1-f2-f3-v1"", ""source_flow_name"": ""GHIDRA_PSEUDOCODE_ONESHOT"", ""temperature"": null, ""top_p"": null}",1c43bfe9d5d7f6c59503ca46cc29848a000851d7,"{""clang"": ""Ubuntu clang version 21.1.8 (++20251221032922+2078da43e25a-1~exp1~20251221153059.70)"", ""fuzzer"": ""historical AFL++ metadata; binary version unrecorded"", ""llvm_opt"": ""Ubuntu LLVM version 21.1.8"", ""python"": ""Python 3.12.3""}",/home/dungbv/clau/data/obfuscated/p01315/s212409236_fla_bcf_instsub.elf,/home/dungbv/clau/data/obfuscated/p01315/s212409236_fla_bcf_instsub.elf,OBFUSCATED_BINARY,True,FAIL_COMPILE,FAIL_GENERATION,,1,21132,324,21456,,13.935133934020996,,0.0,0.0,13.93662977218628,,,,0,,,,False,0,,,,,False,False,0,,,,False,0,[],,,,False,False,False,False,False,False,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,,,/home/dungbv/clau/result/eval_20260821_120308/p01315/p01315.ll,/home/dungbv/clau/result/eval_20260821_120308/p01315/p01315_final.ll,/home/dungbv/clau/result/eval_20260821_120308/p01315/p01315_brightened.ll,True,True,,4160,3345,19.591346153846153,165,79,52.121212121212125,77,3,96.1038961038961,,,,,,,,,,,,,,,,,,,,,,"[""Per-attempt LLM latency and API cost were not persisted."", ""clang-format or source prerequisite unavailable; SLOC metrics are null.""]"
