schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,attempt_index,generation_iteration,candidate_index,attempt_variant,model,model_version,temperature,top_p,max_tokens,input_tokens,output_tokens,total_tokens,estimated_cost,latency_seconds,prompt_path,response_path,candidate_source_path,candidate_source_hash,finish_reason,metadata_path,provenance,compile_command,compiler_version,compile_exit_code,compile_success,link_success,executable_created,executable_path,executable_hash,compile_time,diagnostics_path,failure_category,is_compile_repair_attempt
2.0,experiment_20260821_162746,d2e013953319e7c0101f,p01571,F1,F1,0,s327549193,llm_attempt,4,3,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,204711,2545,207256,,68.9324243068695,/home/dungbv/clau/result/eval_20260821_162746/p01571/F1/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F1/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01571/F1/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,d2e013953319e7c0101f,p01571,F1,F1,0,s327549193,llm_attempt,5,3,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,204697,2559,207256,,60.38970899581909,/home/dungbv/clau/result/eval_20260821_162746/p01571/F1/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F1/recovery_iter3.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01571/F1/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,9b86fb55e131f7d91aed,p01571,F2,F2,0,s327549193,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,531992,345,532337,,100.6785581111908,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovered_iter1.c,b3dca2be276df11016181d057be7877702666191dcfa41d66772e732ff0fc443,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,9b86fb55e131f7d91aed,p01571,F2,F2,0,s327549193,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,535443,1006,536449,,152.5981879234314,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovered_iter2.c,9e4792e982dbceec393902523949a84a8a128e0780a0286c6789d2df7fd6957b,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,9b86fb55e131f7d91aed,p01571,F2,F2,0,s327549193,llm_attempt,3,3,3,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,536061,1383,537444,,117.13480544090271,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter3.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovered_iter3.c,82d84e1b0575a7fb60c970e04df8146de2e9049595103164bb558ceff05fd1a5,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,9b86fb55e131f7d91aed,p01571,F2,F2,0,s327549193,llm_attempt,4,4,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,536346,2560,538906,,106.96245789527893,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter4.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter4.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter4.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,9b86fb55e131f7d91aed,p01571,F2,F2,0,s327549193,llm_attempt,5,4,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,536348,2558,538906,,134.52707982063293,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter4.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter4.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01571/F2/recovery_iter4.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,8492fd9e08616b69223e,p01571,F3,F3,0,s327549193,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,204268,2553,206821,,66.12573051452637,/home/dungbv/clau/result/eval_20260821_162746/p01571/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01571/F3/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01571/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,cc1e9812be05450f5b4a,p01687,B1,B1,0,s146593197,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,35557,7471,43028,,33.89210915565491,/home/dungbv/clau/result/eval_20260821_162746/p01687/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/B1/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01687/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,3faa64bbdb14140bc068,p01687,B2,B2,0,s146593197,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,28092,390,28482,,14.601593017578125,/home/dungbv/clau/result/eval_20260821_162746/p01687/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/B2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/B2/recovered_iter1.c,cdefd11eac186488d7368acf7604ce099cdc1cf66fb226f9fcc8893c1cc26a0c,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01687/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,d9d34101ff8138e28534,p01687,F1,F1,0,s146593197,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,52708,529,53237,,35.73472452163696,/home/dungbv/clau/result/eval_20260821_162746/p01687/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F1/recovered_iter1.c,ac3a13e8c12cde1892807880eb95a1496fe0fdf5b3b6ecd1e9ad0588e63b379e,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01687/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,50e0bdf71834ec31c4a5,p01687,F2,F2,0,s146593197,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,220838,2552,223390,,59.69827175140381,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,50e0bdf71834ec31c4a5,p01687,F2,F2,0,s146593197,llm_attempt,2,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,220835,947,221782,,57.43162178993225,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovered_iter1.c,6c7ebfa8bf7ef5a1ef6fa2597305dac982020b33eaa3fbf1ddac35f53c0fb78f,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,50e0bdf71834ec31c4a5,p01687,F2,F2,0,s146593197,llm_attempt,3,2,2,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,205893,126,206019,,65.872731924057,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovered_iter2.c,93d1a659ba61b4eeeaa2fe409f0c53adc6a0d26659ca48d9480011dc576a2cd6,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01687/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,ebcd5de4d610a4bbf60c,p01687,F3,F3,0,s146593197,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,91225,527,91752,,58.231114864349365,/home/dungbv/clau/result/eval_20260821_162746/p01687/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01687/F3/recovered_iter1.c,4bfe5a3ee8a7d8450346d77e9c770414b757c46b9801b36873c1250c8f92aa5d,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01687/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,da7e491f63cd558f6672,p01766,B1,B1,0,s942434524,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,33045,6398,39443,,49.15223431587219,/home/dungbv/clau/result/eval_20260821_162746/p01766/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/B1/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01766/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,6fa5be19d70fa9e2daec,p01766,B2,B2,0,s942434524,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,22056,552,22608,,6.339810848236084,/home/dungbv/clau/result/eval_20260821_162746/p01766/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/B2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/B2/recovered_iter1.c,f798526cb9103660d603faf133efa23c15e6970e3c86621bf53d84f62563e852,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01766/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,4560b8caf8a117c216d4,p01766,F1,F1,0,s942434524,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,27741,595,28336,,18.24229669570923,/home/dungbv/clau/result/eval_20260821_162746/p01766/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F1/recovered_iter1.c,8344e4a83c15c9496740c575880e6bdeffebfb53545c45770cfa3fc1ebcd3f5b,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01766/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,4fd1741ba957ce761962,p01766,F2,F2,0,s942434524,llm_attempt,1,1,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,217733,2547,220280,,69.4385154247284,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter1.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter1.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,4fd1741ba957ce761962,p01766,F2,F2,0,s942434524,llm_attempt,2,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,217727,2553,220280,,62.21416187286377,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,4fd1741ba957ce761962,p01766,F2,F2,0,s942434524,llm_attempt,3,2,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,187977,505,188482,,41.093013525009155,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovered_iter2.c,4e0dc19b17741644dd31090ad2275f1900842d0b560bcaed2227d1fcb06a40ea,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,4fd1741ba957ce761962,p01766,F2,F2,0,s942434524,llm_attempt,4,3,2,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,200432,511,200943,,52.02347803115845,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter3.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovered_iter3.c,60b108deb912cedb76f99f7b4a836d3ee32103d9a39824f509b9b66f051d6aea,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,4fd1741ba957ce761962,p01766,F2,F2,0,s942434524,llm_attempt,5,4,3,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,179579,501,180080,,30.85529398918152,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter4.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter4.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovered_iter4.c,005494127c44e0c424be5e1a6786a6b0c6b39f3a7c261ff847f5a355b590552a,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01766/F2/recovery_iter4.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,6ba03aadd05c1cf114c2,p01766,F3,F3,0,s942434524,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,27065,614,27679,,17.7032413482666,/home/dungbv/clau/result/eval_20260821_162746/p01766/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01766/F3/recovered_iter1.c,0b7c1cf1cea1ffe2cdf35ff086742eba1a234156a497b19b78512bb339d9d842,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01766/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,b2d0f89e149fc4415935,p01970,B1,B1,0,s660972586,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,26634,8993,35627,,22.97336173057556,/home/dungbv/clau/result/eval_20260821_162746/p01970/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/B1/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01970/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,8449c0c8d0ea3a377c86,p01970,B2,B2,0,s660972586,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,36655,562,37217,,20.33336114883423,/home/dungbv/clau/result/eval_20260821_162746/p01970/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/B2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/B2/recovered_iter1.c,cff611bc0d7d098cf6e2b1a054dbf062fbecc4ce7cd3a39568f52c0761182056,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01970/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,971a5ef77cbc34d3cd5a,p01970,F1,F1,0,s660972586,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,45143,718,45861,,38.431883096694946,/home/dungbv/clau/result/eval_20260821_162746/p01970/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/F1/recovered_iter1.c,be83c74ad268ce5bde52f4416845311e178b05b7942f788dbe3ca1e7ca153355,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01970/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,70ed6c246e38b2dc075d,p01970,F2,F2,0,s660972586,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,243380,1081,244461,,65.56962060928345,/home/dungbv/clau/result/eval_20260821_162746/p01970/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/F2/recovered_iter1.c,866d363f11623f4453bc0753326fca9453450ec90551637d9eaa25a3d35c3176,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01970/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,8faa51a7f9858a6df38d,p01970,F3,F3,0,s660972586,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,48351,630,48981,,42.51776146888733,/home/dungbv/clau/result/eval_20260821_162746/p01970/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p01970/F3/recovered_iter1.c,2ede7a62c8bf736170415faeb0c26ee4719fe114e12bd5e71d719038ab4ebfcb,STOP,/home/dungbv/clau/result/eval_20260821_162746/p01970/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,f104de6d2f69cb4ac180,p02029,B1,B1,0,s891773536,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,54987,16095,71082,,56.949461698532104,/home/dungbv/clau/result/eval_20260821_162746/p02029/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/B1/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,b6891ced329253bbb547,p02029,B2,B2,0,s891773536,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,99244,2555,101799,,107.67511916160583,/home/dungbv/clau/result/eval_20260821_162746/p02029/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/B2/recovery_iter1.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p02029/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bfd2776bf62ce0b945c5,p02029,F1,F1,0,s891773536,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,94525,1369,95894,,106.3985652923584,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovered_iter1.c,784eded85791fee3eff49ef620ae822ea499d43613d83cecc167c20a2dd89859,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bfd2776bf62ce0b945c5,p02029,F1,F1,0,s891773536,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,88182,1282,89464,,99.3468291759491,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovered_iter2.c,bfc03d0a24567a76ff05b06d37dad23c237175568113915a9075a5cb1813313c,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bfd2776bf62ce0b945c5,p02029,F1,F1,0,s891773536,llm_attempt,3,3,3,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,90434,1299,91733,,55.6555290222168,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter3.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovered_iter3.c,e41117211337603c01cb6f69d5e58ea27e91cd2d6f128ba0162ff26c7403a778,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F1/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bd548ea7f1a6d078fff8,p02029,F2,F2,0,s891773536,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,310010,860,310870,,107.84537935256958,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovered_iter1.c,0d83bfb66de1a2d5767200be733d97da960b09b51616e1fcb82c3535f1a0eb70,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bd548ea7f1a6d078fff8,p02029,F2,F2,0,s891773536,llm_attempt,2,2,2,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,314774,1569,316343,,103.49946856498718,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter2.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter2.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovered_iter2.c,5567075d1c47b522cabc2821fa393a5de3f49fc0872b5899affcdd0fa6c51a11,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter2.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bd548ea7f1a6d078fff8,p02029,F2,F2,0,s891773536,llm_attempt,3,3,,max_tokens,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,316450,2555,319005,,102.33705472946167,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter3.max_tokens.response.txt,,,MAX_TOKENS,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter3.max_tokens.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bd548ea7f1a6d078fff8,p02029,F2,F2,0,s891773536,llm_attempt,4,3,3,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,316448,1350,317798,,127.88321661949158,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter3.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter3.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovered_iter3.c,be6fc47081cece55fae95cab9252c6efc19ac85bf6c503313a63b78ccb5b0014,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter3.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,bd548ea7f1a6d078fff8,p02029,F2,F2,0,s891773536,llm_attempt,5,4,4,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,316070,1206,317276,,103.86249494552612,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter4.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter4.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovered_iter4.c,6c181b8ab09778a6344d45f4b688a078328c59694fa19851fe454f3534c4ba46,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F2/recovery_iter4.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,ba9f2d802ee7b8cc1649,p02029,F3,F3,0,s891773536,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,81557,1359,82916,,94.26974821090698,/home/dungbv/clau/result/eval_20260821_162746/p02029/F3/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F3/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02029/F3/recovered_iter1.c,4687d0d953a247330ff84932460b7e11f009b46d0d2c1f3dae957b9171187af7,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02029/F3/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,3205b6e689c5a26bd1ba,p02100,B1,B1,0,s624710482,llm_attempt,1,1,,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,13215,5555,18770,,11.63986349105835,/home/dungbv/clau/result/eval_20260821_162746/p02100/B1/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02100/B1/recovery_iter1.response.txt,,,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02100/B1/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
2.0,experiment_20260821_162746,a421827eee91d5c2da35,p02100,B2,B2,0,s624710482,llm_attempt,1,1,1,primary,ag/gemini-3-flash-agent,gemini-default,0.05,0.9,65535,20573,503,21076,,6.964544296264648,/home/dungbv/clau/result/eval_20260821_162746/p02100/B2/recovery_iter1.prompt.txt,/home/dungbv/clau/result/eval_20260821_162746/p02100/B2/recovery_iter1.response.txt,/home/dungbv/clau/result/eval_20260821_162746/p02100/B2/recovered_iter1.c,c4c954e642de6e521394bf4ff9d6b889d6a6e8d7f9e8ecc38ce48618939ae59a,STOP,/home/dungbv/clau/result/eval_20260821_162746/p02100/B2/recovery_iter1.meta.json,recorded_metadata,,,,,,,,,,,,
