dataset,level,sample_id,boundary,before_path,after_path,production_replay_valid,functions_before,functions_after,functions_delta,blocks_before,blocks_after,blocks_delta,instructions_before,instructions_after,instructions_delta,conditional_branches_before,conditional_branches_after,conditional_branches_delta,calls_before,calls_after,calls_delta,direct_calls_before,direct_calls_after,direct_calls_delta,indirect_calls_before,indirect_calls_after,indirect_calls_delta,intrinsics_before,intrinsics_after,intrinsics_delta,allocas_before,allocas_after,allocas_delta,loads_before,loads_after,loads_delta,stores_before,stores_after,stores_delta,geps_before,geps_after,geps_delta,phis_before,phis_after,phis_delta,selects_before,selects_after,selects_delta,switches_before,switches_after,switches_delta,unreachable_before,unreachable_after,unreachable_delta,memory_ops_before,memory_ops_after,memory_ops_delta,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,vector_instructions_before,vector_instructions_after,vector_instructions_delta
own_v1,O2,h00019,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00019/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00019/main_opt_2.after.ll,True,2,2,0,41,39,-2,346,282,-64,3,1,-2,11,8,-3,11,8,-3,0,0,0,8,5,-3,5,5,0,33,37,4,73,74,1,70,33,-37,4,2,-2,15,13,-2,1,1,0,0,0,0,181,149,-32,63,44,-19,0,0,0
own_v1,O2,h00019,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00019/h00019_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00019/bundle_default_opt_3.after.ll,True,2,2,0,39,39,0,280,279,-1,1,1,0,8,8,0,8,8,0,0,0,0,5,5,0,5,5,0,37,37,0,74,74,0,35,34,-1,2,2,0,13,13,0,1,1,0,0,0,0,151,150,-1,42,42,0,0,0,0
own_v1,O2,h00019,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00019/h00019_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00019/bundle_default_opt_4.after.ll,True,2,2,0,39,39,0,279,279,0,1,1,0,8,8,0,8,8,0,0,0,0,5,5,0,5,5,0,37,37,0,74,74,0,34,34,0,2,2,0,13,13,0,1,1,0,0,0,0,150,150,0,42,42,0,0,0,0
own_v1,O2,h00019,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00019/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00019/h00019_final.ll,True,2,1,-1,39,38,-1,279,278,-1,1,1,0,8,8,0,8,8,0,0,0,0,5,5,0,5,5,0,37,37,0,74,74,0,34,34,0,2,2,0,13,13,0,1,1,0,0,0,0,150,150,0,42,42,0,0,0,0
own_v1,O2,h00020,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00020/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00020/main_opt_1.after.ll,True,11,8,-3,52,47,-5,1294,1196,-98,8,8,0,37,26,-11,35,24,-11,2,2,0,24,16,-8,9,5,-4,140,138,-2,660,612,-48,102,68,-34,27,39,12,10,10,0,1,1,0,0,0,0,911,823,-88,158,161,3,0,0,0
own_v1,O2,h00020,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00020/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00020/main_opt_2.after.ll,True,8,8,0,47,47,0,1120,1120,0,8,8,0,20,18,-2,18,16,-2,2,2,0,10,8,-2,2,2,0,138,140,2,576,577,1,40,39,-1,39,39,0,10,10,0,1,1,0,0,0,0,756,758,2,159,159,0,0,0,0
own_v1,O2,h00020,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00020/h00020_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00020/bundle_default_opt_3.after.ll,True,8,8,0,47,47,0,1082,878,-204,8,8,0,17,17,0,15,15,0,2,2,0,7,7,0,2,2,0,140,92,-48,543,395,-148,39,39,0,37,35,-2,10,10,0,1,1,0,0,0,0,724,528,-196,156,152,-4,0,0,0
own_v1,O2,h00020,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00020/h00020_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00020/bundle_default_opt_4.after.ll,True,8,8,0,47,47,0,878,865,-13,8,8,0,17,17,0,15,15,0,2,2,0,7,7,0,2,2,0,92,92,0,395,382,-13,39,39,0,35,35,0,10,10,0,1,1,0,0,0,0,528,515,-13,152,152,0,0,0,0
own_v1,O2,h00020,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00020/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00020/h00020_final.ll,True,8,8,0,47,47,0,865,865,0,8,8,0,17,17,0,15,15,0,2,2,0,7,7,0,2,2,0,92,92,0,382,382,0,39,39,0,35,35,0,10,10,0,1,1,0,0,0,0,515,515,0,152,152,0,0,0,0
own_v1,O2,h00021,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00021/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00021/main_opt_1.after.ll,True,11,8,-3,49,44,-5,1248,1088,-160,8,8,0,39,28,-11,37,26,-11,2,2,0,22,14,-8,9,5,-4,157,112,-45,567,516,-51,110,66,-44,20,31,11,20,20,0,2,2,0,0,0,0,843,699,-144,171,177,6,0,0,0
own_v1,O2,h00021,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00021/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00021/main_opt_2.after.ll,True,8,8,0,44,44,0,1000,991,-9,8,8,0,20,20,0,18,18,0,2,2,0,6,6,0,1,1,0,112,112,0,480,478,-2,51,44,-7,31,31,0,20,20,0,2,2,0,0,0,0,644,635,-9,162,162,0,0,0,0
own_v1,O2,h00021,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00021/h00021_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00021/bundle_default_opt_3.after.ll,True,8,8,0,44,44,0,840,713,-127,8,8,0,19,18,-1,17,16,-1,2,2,0,5,4,-1,1,1,0,111,71,-40,352,275,-77,44,44,0,25,25,0,20,20,0,2,2,0,0,0,0,508,391,-117,139,136,-3,0,0,0
own_v1,O2,h00021,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00021/h00021_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00021/bundle_default_opt_4.after.ll,True,8,8,0,44,44,0,713,709,-4,8,8,0,18,18,0,16,16,0,2,2,0,4,4,0,1,1,0,71,71,0,275,274,-1,44,44,0,25,25,0,20,20,0,2,2,0,0,0,0,391,390,-1,136,134,-2,0,0,0
own_v1,O2,h00021,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00021/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00021/h00021_final.ll,True,8,8,0,44,44,0,709,709,0,8,8,0,18,18,0,16,16,0,2,2,0,4,4,0,1,1,0,71,71,0,274,274,0,44,44,0,25,25,0,20,20,0,2,2,0,0,0,0,390,390,0,134,134,0,0,0,0
own_v1,O2,h00022,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00022/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00022/main_opt_1.after.ll,True,12,3,-9,26,10,-16,647,499,-148,2,1,-1,26,14,-12,24,14,-10,2,0,-2,15,10,-5,5,3,-2,90,73,-17,291,230,-61,41,23,-18,22,14,-8,1,1,0,1,1,0,0,0,0,427,329,-98,90,72,-18,0,0,0
own_v1,O2,h00022,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00022/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00022/main_opt_2.after.ll,True,3,3,0,10,10,0,462,463,1,1,1,0,12,10,-2,12,10,-2,0,0,0,8,6,-2,2,2,0,73,75,2,212,214,2,10,9,-1,14,14,0,1,1,0,1,1,0,0,0,0,297,300,3,70,70,0,0,0,0
own_v1,O2,h00022,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00022/h00022_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00022/bundle_default_opt_3.after.ll,True,3,3,0,10,10,0,460,208,-252,1,1,0,9,5,-4,9,5,-4,0,0,0,5,1,-4,2,2,0,75,25,-50,213,99,-114,9,9,0,14,7,-7,1,1,0,1,1,0,0,0,0,299,135,-164,69,26,-43,0,0,0
own_v1,O2,h00022,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00022/h00022_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00022/bundle_default_opt_4.after.ll,True,3,3,0,10,10,0,208,207,-1,1,1,0,5,5,0,5,5,0,0,0,0,1,1,0,2,2,0,25,25,0,99,98,-1,9,9,0,7,7,0,1,1,0,1,1,0,0,0,0,135,134,-1,26,26,0,0,0,0
own_v1,O2,h00022,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00022/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00022/h00022_final.ll,True,3,2,-1,10,9,-1,207,205,-2,1,1,0,5,5,0,5,5,0,0,0,0,1,1,0,2,2,0,25,25,0,98,97,-1,9,9,0,7,7,0,1,1,0,1,1,0,0,0,0,134,133,-1,26,26,0,0,0,0
own_v1,O2,h00023,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00023/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00023/main_opt_1.after.ll,True,11,2,-9,55,39,-16,1285,1148,-137,5,4,-1,30,18,-12,28,18,-10,2,0,-2,19,14,-5,7,5,-2,112,95,-17,660,599,-61,52,35,-17,27,31,4,10,10,0,1,1,0,1,1,0,831,734,-97,189,183,-6,0,0,0
own_v1,O2,h00023,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00023/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00023/main_opt_2.after.ll,True,2,2,0,39,34,-5,431,299,-132,4,2,-2,10,9,-1,10,9,-1,0,0,0,6,5,-1,4,4,0,36,37,1,73,43,-30,25,21,-4,4,4,0,14,12,-2,1,1,0,1,1,0,138,105,-33,121,72,-49,0,0,0
own_v1,O2,h00023,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00023/h00023_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00023/bundle_default_opt_3.after.ll,True,2,2,0,34,34,0,286,277,-9,2,2,0,9,9,0,9,9,0,0,0,0,5,5,0,4,4,0,37,37,0,43,43,0,49,40,-9,4,4,0,12,12,0,1,1,0,1,1,0,133,124,-9,51,51,0,0,0,0
own_v1,O2,h00023,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00023/h00023_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00023/bundle_default_opt_4.after.ll,True,2,2,0,34,34,0,277,277,0,2,2,0,9,9,0,9,9,0,0,0,0,5,5,0,4,4,0,37,37,0,43,43,0,40,40,0,4,4,0,12,12,0,1,1,0,1,1,0,124,124,0,51,51,0,0,0,0
own_v1,O2,h00023,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00023/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00023/h00023_final.ll,True,2,1,-1,34,33,-1,277,276,-1,2,2,0,9,9,0,9,9,0,0,0,0,5,5,0,4,4,0,37,37,0,43,43,0,40,40,0,4,4,0,12,12,0,1,1,0,1,1,0,124,124,0,51,51,0,0,0,0
own_v1,O2,h00024,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00024/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00024/main_opt_1.after.ll,True,11,8,-3,33,28,-5,869,780,-89,2,2,0,24,13,-11,22,11,-11,2,2,0,13,5,-8,5,1,-4,93,91,-2,436,393,-43,68,36,-32,19,30,11,10,10,0,1,1,0,0,0,0,602,521,-81,119,125,6,0,0,0
own_v1,O2,h00024,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00024/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00024/main_opt_2.after.ll,True,8,8,0,28,28,0,785,760,-25,2,2,0,13,13,0,11,11,0,2,2,0,5,5,0,1,1,0,91,91,0,393,379,-14,38,35,-3,32,32,0,10,10,0,1,1,0,0,0,0,523,506,-17,127,123,-4,0,0,0
own_v1,O2,h00024,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00024/h00024_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00024/bundle_default_opt_3.after.ll,True,9,9,0,30,30,0,654,571,-83,2,2,0,14,14,0,12,12,0,2,2,0,4,4,0,1,1,0,91,71,-20,304,242,-62,29,29,0,26,26,0,6,6,0,1,1,0,0,0,0,425,343,-82,102,101,-1,0,0,0
own_v1,O2,h00024,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00024/h00024_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00024/bundle_default_opt_4.after.ll,True,9,9,0,30,30,0,571,571,0,2,2,0,14,14,0,12,12,0,2,2,0,4,4,0,1,1,0,71,71,0,242,242,0,29,29,0,26,26,0,6,6,0,1,1,0,0,0,0,343,343,0,101,101,0,0,0,0
own_v1,O2,h00024,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00024/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00024/h00024_final.ll,True,9,9,0,30,30,0,571,571,0,2,2,0,14,14,0,12,12,0,2,2,0,4,4,0,1,1,0,71,71,0,242,242,0,29,29,0,26,26,0,6,6,0,1,1,0,0,0,0,343,343,0,101,101,0,0,0,0
own_v1,O2,h00025,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00025/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00025/main_opt_1.after.ll,True,11,8,-3,47,42,-5,1194,1141,-53,5,5,0,28,21,-7,26,19,-7,2,2,0,17,13,-4,7,5,-2,111,109,-2,695,667,-28,94,76,-18,30,43,13,10,10,0,2,2,0,0,0,0,907,857,-50,123,129,6,0,0,0
own_v1,O2,h00025,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00025/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00025/main_opt_2.after.ll,True,8,8,0,42,42,0,1065,1066,1,5,5,0,15,13,-2,13,11,-2,2,2,0,7,5,-2,2,2,0,109,111,2,631,633,2,48,47,-1,43,43,0,10,10,0,2,2,0,0,0,0,790,793,3,127,127,0,0,0,0
own_v1,O2,h00025,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00025/h00025_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00025/bundle_default_opt_3.after.ll,True,8,8,0,42,42,0,949,756,-193,5,5,0,12,12,0,10,10,0,2,2,0,4,4,0,2,2,0,111,78,-33,528,371,-157,47,47,0,37,35,-2,10,10,0,2,2,0,0,0,0,688,498,-190,117,114,-3,0,0,0
own_v1,O2,h00025,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00025/h00025_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00025/bundle_default_opt_4.after.ll,True,8,8,0,42,42,0,756,734,-22,5,5,0,12,12,0,10,10,0,2,2,0,4,4,0,2,2,0,78,78,0,371,349,-22,47,47,0,35,35,0,10,10,0,2,2,0,0,0,0,498,476,-22,114,114,0,0,0,0
own_v1,O2,h00025,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00025/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00025/h00025_final.ll,True,8,8,0,42,42,0,734,729,-5,5,5,0,12,12,0,10,10,0,2,2,0,4,4,0,2,2,0,78,78,0,349,344,-5,47,47,0,35,35,0,10,10,0,2,2,0,0,0,0,476,471,-5,114,114,0,0,0,0
own_v1,O2,h00026,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00026/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00026/main_opt_1.after.ll,True,11,8,-3,84,79,-5,1644,1584,-60,6,6,0,28,21,-7,26,19,-7,2,2,0,17,13,-4,7,5,-2,128,123,-5,982,950,-32,120,104,-16,26,37,11,23,23,0,2,2,0,0,0,0,1237,1182,-55,160,164,4,0,0,0
own_v1,O2,h00026,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00026/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00026/main_opt_2.after.ll,True,8,8,0,79,79,0,1604,1572,-32,6,6,0,17,17,0,15,15,0,2,2,0,9,9,0,3,3,0,123,116,-7,932,923,-9,98,102,4,37,37,0,31,31,0,2,2,0,0,0,0,1156,1144,-12,198,188,-10,0,0,0
own_v1,O2,h00026,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00026/h00026_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00026/bundle_default_opt_3.after.ll,True,9,2,-7,81,68,-13,1159,905,-254,6,5,-1,17,12,-5,15,12,-3,2,0,-2,8,8,0,3,3,0,113,73,-40,590,424,-166,92,88,-4,28,20,-8,23,21,-2,2,2,0,0,0,0,798,588,-210,134,116,-18,0,0,0
own_v1,O2,h00026,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00026/h00026_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00026/bundle_default_opt_4.after.ll,True,2,2,0,68,68,0,905,840,-65,5,5,0,12,12,0,12,12,0,0,0,0,8,8,0,3,3,0,73,73,0,424,361,-63,88,88,0,20,20,0,21,21,0,2,2,0,0,0,0,588,525,-63,116,116,0,0,0,0
own_v1,O2,h00026,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00026/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00026/h00026_final.ll,True,2,1,-1,68,67,-1,840,839,-1,5,5,0,12,12,0,12,12,0,0,0,0,8,8,0,3,3,0,73,73,0,361,361,0,88,88,0,20,20,0,21,21,0,2,2,0,0,0,0,525,525,0,116,116,0,0,0,0
own_v1,O2,h00027,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00027/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00027/main_opt_1.after.ll,True,11,8,-3,85,80,-5,1656,1546,-110,6,6,0,35,24,-11,33,22,-11,2,2,0,22,14,-8,9,5,-4,148,145,-3,933,874,-59,137,105,-32,26,37,11,24,24,0,3,3,0,0,0,0,1227,1129,-98,174,176,2,0,0,0
own_v1,O2,h00027,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00027/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00027/main_opt_2.after.ll,True,8,8,0,80,80,0,1566,1533,-33,6,6,0,20,20,0,18,18,0,2,2,0,10,10,0,3,3,0,145,137,-8,856,843,-13,99,107,8,37,37,0,32,32,0,3,3,0,0,0,0,1103,1090,-13,210,200,-10,0,0,0
own_v1,O2,h00027,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00027/h00027_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00027/bundle_default_opt_3.after.ll,True,9,9,0,82,82,0,1219,1065,-154,6,6,0,24,23,-1,22,21,-1,2,2,0,9,9,0,3,3,0,135,94,-41,622,511,-111,87,87,0,28,28,0,22,22,0,3,3,0,0,0,0,847,695,-152,138,137,-1,0,0,0
own_v1,O2,h00027,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00027/h00027_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00027/bundle_default_opt_4.after.ll,True,9,9,0,82,82,0,1065,1058,-7,6,6,0,23,23,0,21,21,0,2,2,0,9,9,0,3,3,0,94,94,0,511,504,-7,87,87,0,28,28,0,22,22,0,3,3,0,0,0,0,695,688,-7,137,137,0,0,0,0
own_v1,O2,h00027,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00027/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00027/h00027_final.ll,True,9,9,0,82,82,0,1058,1056,-2,6,6,0,23,21,-2,21,19,-2,2,2,0,9,9,0,3,3,0,94,94,0,504,504,0,87,89,2,28,28,0,22,22,0,3,3,0,0,0,0,688,690,2,137,137,0,0,0,0
own_v1,O2,h00028,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00028/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00028/main_opt_1.after.ll,True,11,2,-9,75,59,-16,1640,1494,-146,3,2,-1,28,17,-11,26,17,-9,2,0,-2,18,14,-4,7,5,-2,138,122,-16,949,882,-67,134,114,-20,19,22,3,20,20,0,2,2,0,0,0,0,1228,1123,-105,167,159,-8,0,0,0
own_v1,O2,h00028,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00028/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00028/main_opt_2.after.ll,True,2,2,0,59,59,0,551,456,-95,2,2,0,12,9,-3,12,9,-3,0,0,0,9,6,-3,5,5,0,67,67,0,110,110,0,103,44,-59,4,2,-2,22,20,-2,2,2,0,0,0,0,285,226,-59,104,88,-16,0,0,0
own_v1,O2,h00028,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00028/h00028_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00028/bundle_default_opt_3.after.ll,True,2,2,0,59,59,0,454,453,-1,2,2,0,9,9,0,9,9,0,0,0,0,6,6,0,5,5,0,67,67,0,110,110,0,46,45,-1,2,2,0,20,20,0,2,2,0,0,0,0,228,227,-1,86,86,0,0,0,0
own_v1,O2,h00028,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00028/h00028_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00028/bundle_default_opt_4.after.ll,True,2,2,0,59,59,0,453,453,0,2,2,0,9,9,0,9,9,0,0,0,0,6,6,0,5,5,0,67,67,0,110,110,0,45,45,0,2,2,0,20,20,0,2,2,0,0,0,0,227,227,0,86,86,0,0,0,0
own_v1,O2,h00028,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00028/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00028/h00028_final.ll,True,2,1,-1,59,58,-1,453,452,-1,2,2,0,9,9,0,9,9,0,0,0,0,6,6,0,5,5,0,67,67,0,110,110,0,45,45,0,2,2,0,20,20,0,2,2,0,0,0,0,227,227,0,86,86,0,0,0,0
own_v1,O2,h00029,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00029/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00029/main_opt_1.after.ll,True,12,9,-3,92,88,-4,2071,1982,-89,17,17,0,44,37,-7,42,35,-7,2,2,0,27,23,-4,9,7,-2,211,183,-28,1058,1032,-26,148,118,-30,30,45,15,33,33,0,6,6,0,0,0,0,1426,1340,-86,288,294,6,0,0,0
own_v1,O2,h00029,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00029/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00029/main_opt_2.after.ll,True,9,9,0,88,88,0,2021,1996,-25,17,17,0,35,33,-2,33,31,-2,2,2,0,21,19,-2,6,6,0,183,185,2,1014,1016,2,125,122,-3,45,45,0,45,45,0,6,6,0,0,0,0,1328,1329,1,330,318,-12,0,0,0
own_v1,O2,h00029,bundle_default_opt_3,/home/dungbv/clau/result/f3_o2_final_20260815/h00029/h00029_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00029/bundle_default_opt_3.after.ll,True,10,10,0,90,90,0,1946,1688,-258,17,17,0,41,41,0,39,39,0,2,2,0,18,18,0,6,6,0,190,137,-53,1015,813,-202,106,106,0,45,45,0,29,29,0,6,6,0,0,0,0,1317,1062,-255,277,276,-1,0,0,0
own_v1,O2,h00029,bundle_default_opt_4,/home/dungbv/clau/result/f3_o2_final_20260815/h00029/h00029_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00029/bundle_default_opt_4.after.ll,True,10,10,0,90,90,0,1688,1676,-12,17,17,0,41,41,0,39,39,0,2,2,0,18,18,0,6,6,0,137,137,0,813,801,-12,106,106,0,45,45,0,29,29,0,6,6,0,0,0,0,1062,1050,-12,276,276,0,0,0,0
own_v1,O2,h00029,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O2/h00029/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o2_final_20260815/h00029/h00029_final.ll,True,10,10,0,90,90,0,1676,1675,-1,17,17,0,41,41,0,39,39,0,2,2,0,18,18,0,6,6,0,137,137,0,801,800,-1,106,106,0,45,45,0,29,29,0,6,6,0,0,0,0,1050,1049,-1,276,276,0,0,0,0
